MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
4425_1,0.724807904,0.883746346,0.328145747,2.977333659,4.175701109,0.262246073,0.191053042,1.487357775,0.204712788,1.482956748,0.544796867,0.317894093,0.343489218,0.311628532,0.987080308,0.795386169,1.8983827,1.829379998,0.481862392,0.733156122,0.480759792,0.322656202,0.190743215,1.158494161,3.300834067,1.260241232,0.256246771,0.348415455,0.734262302,0.165710257,0.428988191,2.777200459,0.345529787,0.481015347,0.383913208,0.84265803,0.56208199,0.412217618,0.562358884,0.307152248,0.342931899,0.459049186,0.361330783,0.166036805,0.836170122,0.179846959,1.314800203,0.292479868,0.561827485,1.129435253,0.073795871,0.122419929,0.174593709,0.108607808,0.149943325,0.164973665,0.194679732,0.118927636,0.19149984,0.11205751,0.582412391,0.285513002,1.31903981,1.972486912,0.147994209,1.153240465,0.752268029,0.174797136,0.15068985,0.125346959,0.108607498,0.111504751,0.508086411,0.120018242,0.187375116,0.158329377,1.280536671,Ts65Dn,Saline,C/S,c-CS-s
4425_2,0.21972597,0.434628846,0.299943865,1.869059903,2.757495699,0.231270421,0.185337761,4.297013299,0.198991093,1.310794163,0.365118088,0.346711885,0.26958739,0.291344551,0.604716476,0.835453632,1.286773281,1.059760889,0.437529847,0.585229182,0.273301837,0.330380674,0.207377331,0.953394149,1.930918297,0.806861216,0.238360157,0.252948535,0.546125889,0.196942191,0.392615574,1.430198269,0.539222255,0.457768649,0.418433572,0.832485003,0.546168353,0.380961966,0.542271455,0.321370944,0.350784489,0.359833987,0.483071948,0.166979161,0.938825061,0.139315943,1.997479437,0.219622332,0.299970539,0.888961681,0.068683734,0.1726838,0.157615056,0.12636433,0.148637421,0.170182325,0.123964088,0.111831916,0.182449761,0.118936776,0.643518416,0.263911557,1.901919281,2.693715809,0.179887547,1.414904679,0.706807772,0.20845034,0.135010189,0.141544193,0.12136956,0.155494167,0.48624046,0.24839595,0.263637633,0.289685899,1.142739544,Control,Memantine,S/C,c-SC-m
4425_3,0.422234189,0.562072456,0.22392828,1.907247446,2.069821044,0.241111135,0.180448469,2.411339213,0.176473183,1.737932468,0.220245251,0.285588858,0.251971017,0.192371343,0.731120485,0.545461485,1.280735152,0.727791772,0.384520445,0.522554891,0.339315517,0.250328803,0.222914363,0.632922692,2.327612692,1.320404896,0.234497059,0.255314074,0.506915579,0.18443542,0.373741513,1.553394181,0.281432817,0.421299819,0.378852768,0.654930251,0.573355987,0.327710592,0.42450292,0.349992176,0.235580655,0.368125794,0.146940228,0.167213392,0.936241791,0.179322305,0.951432725,0.287431634,0.511772556,0.768504879,0.184918231,0.179899891,0.144518522,0.09997409,0.131287458,0.140888602,0.123964088,0.123543879,0.177995675,0.08649174,0.425671295,0.284605688,1.191446194,1.554312227,0.13391559,0.985618426,0.626595498,0.196469535,0.148020168,0.13389021,0.09497489,0.133686467,0.354865827,0.148239914,0.183924354,0.154851178,1.515553645,Ts65Dn,Memantine,C/S,t-CS-m
4425_4,0.276440943,0.513475818,0.336422213,2.405377135,4.236785655,0.228166217,0.174001084,2.719136516,0.19502933,1.015054571,0.288051422,0.316245906,0.318722026,0.246991106,0.957482835,0.589663421,1.610053243,1.843462711,0.465995873,0.741402656,0.450080639,0.324302368,0.174579691,1.253311271,2.890326829,1.58218401,0.243697852,0.281954001,0.775979555,0.178977577,0.445151209,2.692885416,0.320546936,0.494012905,0.408536361,0.691658729,0.540941445,0.303794847,0.565178143,0.383302562,0.297949919,0.414981203,0.589999275,0.209874625,0.979392369,0.155096472,0.856587788,0.276958613,0.373143535,1.320123236,0.144004747,0.14602658,0.18751952,0.126205253,0.169860048,0.195604033,0.188792534,0.117526691,0.269271484,0.1364914,0.504120393,0.284480824,1.596840561,2.167546036,0.147910746,1.356214117,0.878491718,0.24021138,0.116674907,,0.102110656,0.123375472,0.416268412,0.17000101,0.189611379,0.144150077,1.720382412,Control,Memantine,C/S,c-CS-m
4425_5,0.387242718,0.550268435,0.276685801,2.448508564,4.854055647,0.243688907,0.206820637,4.259154729,0.229782702,1.313982561,0.332314239,0.307653101,0.396502268,0.385397536,0.911651232,0.347869177,1.934712901,1.220091875,0.502555165,0.829695395,0.241245509,0.356028636,0.212594752,1.377341442,2.311352646,1.179506522,0.202725522,0.367081448,0.812655042,0.189438131,0.485048309,3.194291151,0.567111678,0.586286846,0.582467031,0.843421277,0.519435523,0.471969721,0.524337309,0.487494739,0.394735708,0.404515898,0.350987338,0.184687155,1.05579579,0.172820319,1.587957852,0.333099457,0.330936142,1.199259362,0.125916695,0.169386285,0.189598925,0.135274175,0.172261535,0.23835454,0.251597278,0.109364484,0.273680861,0.134827386,0.607466335,0.28066434,1.536624438,2.457388803,0.185331748,1.396208417,0.848762551,0.204231941,0.145973459,0.140344588,0.138088132,0.118113065,0.410376927,0.1000125,0.171981675,0.154204,1.08670254,Ts65Dn,Memantine,S/C,t-SC-m
4425_6,0.368427146,0.563404831,0.307920055,1.484990958,4.239270973,0.287028962,0.174615154,3.353676233,0.236792946,1.275003039,0.46157482,0.364273903,0.305462056,0.287806336,1.1194887,0.762872867,2.175547098,1.95506382,0.507574105,0.882040822,0.339418633,0.477417184,0.222029203,1.613208634,2.510139716,1.220613235,0.310446297,0.305694304,0.90074053,0.172682531,0.453927434,3.194291151,1.43836326,0.576285096,0.567861115,1.007930514,0.614788322,0.54543497,0.691927292,0.40906609,0.305861885,0.552656231,0.382744613,0.222019283,1.295406768,0.178508531,1.620403669,0.337117598,0.324246184,1.119427748,0.17298766,0.158184394,0.205054511,0.148220228,0.173507181,0.229843297,0.213296702,0.111341891,0.197800215,0.136826007,0.619569661,0.304370545,1.052293169,2.440413215,0.173789274,1.4437686,0.947915246,0.246265881,0.132653264,0.135681351,0.145440848,0.159093642,0.413839531,0.123125911,0.169211626,0.117812408,1.814224784,Ts65Dn,Saline,S/C,t-SC-s
4425_7,0.179262795,0.608861715,0.370409574,2.072551891,4.020375907,0.263830534,0.197633083,2.155451701,0.238801131,1.344138827,0.729070114,0.321033324,0.418513685,0.288216173,0.728333667,0.596258458,1.528427204,2.498104503,0.527806378,0.782478584,0.481151823,0.313298331,0.193746374,1.360905831,2.940630605,1.407886399,0.281316528,0.367081448,0.802884083,0.152574121,0.447152369,2.362621368,0.346033083,0.465917252,0.39341405,0.762894346,0.524562695,0.33949054,0.547519327,0.378676708,0.296382674,0.442054944,0.353407296,0.182706247,0.660787762,0.181048193,2.045013733,0.317739669,0.447970965,1.235400925,0.266055414,0.165726922,0.182384887,0.103981879,0.16160069,0.188218238,0.133677448,0.117406839,0.173366115,0.128661989,0.477885618,0.257263317,1.414612234,2.137886485,0.138673507,1.295405937,0.902903959,0.236706097,0.182195819,0.194791761,0.151460835,0.101532602,0.437858271,0.118541221,0.123385695,0.162205297,1.705708374,Ts65Dn,Saline,C/S,t-CS-s
4425_8,0.393790767,0.66819131,0.327576888,2.443833939,5.296984557,0.274757049,0.188388376,2.844034993,0.236824559,1.025332643,0.656189014,0.326007737,0.351269756,0.261504569,0.865410077,0.547256134,1.635317578,2.177981865,0.512264326,0.742489377,0.349813236,0.362244716,0.199507443,1.729345799,3.944775543,1.490242592,0.265819745,0.278075513,0.760815452,0.175238592,0.326116643,2.032561319,0.393889164,0.414855207,0.346472698,0.769167773,0.599912924,0.342703654,0.538147038,0.487207581,0.287658533,0.381644201,0.241940066,0.160760743,0.811782701,0.162907944,2.987100816,0.312077115,0.445372351,1.777351175,0.123800263,0.159226974,0.195514174,0.128490298,0.159532835,0.169431566,0.184425135,0.115266006,0.212729601,0.111648647,0.480222824,0.355875369,1.35861352,2.450119555,0.17764166,1.187781102,0.866129162,0.230887207,0.145446879,0.118509589,0.116443264,0.112670608,0.569759095,0.133838337,0.120821352,0.183652185,1.814522781,Control,Saline,C/S,c-CS-s
4425_9,0.257912836,0.317341398,0.299824351,2.675655373,3.064709329,0.170319112,0.159076427,2.559213377,0.191859299,0.806047967,0.536342829,0.247939721,0.252066555,0.217118552,0.773151374,0.504503516,1.449712267,1.89735723,0.413742997,0.604298048,0.301708847,0.306783767,0.155775099,1.047291378,2.8555086,1.023578697,0.213566953,0.264298136,0.638066771,0.145658573,0.392904623,2.007764369,0.284568472,0.385608333,0.321264356,0.69166158,0.436102948,0.298314318,0.449944646,0.239771151,0.225838264,0.369952116,0.248797405,0.204544483,0.957585564,0.181280472,2.140446458,0.367269671,0.598131374,0.975351243,0.51260027,0.157167283,0.183789654,0.113592399,0.160002928,0.187787557,0.204132983,0.125274166,0.219905986,0.129063894,0.51460243,0.33957969,1.49140071,2.450089581,0.148916311,1.088243042,0.904971286,0.228833443,0.151302101,0.135454805,0.113715445,0.110057833,0.402736679,0.165623826,0.161359451,0.243189215,1.760740168,Ts65Dn,Saline,C/S,t-CS-s
4425_10,0.408828379,0.645886827,0.312512019,2.051410351,2.264348923,0.200401567,0.20084062,5.221713533,0.206279802,1.400455274,0.407603185,0.370744629,0.309053465,0.351814498,0.797020912,0.620118818,1.57614595,1.137314405,0.456050735,0.56760065,0.333236903,0.391580251,0.224627082,0.998960989,2.174132653,1.124096665,0.235373098,0.280745446,0.712723487,0.187933856,0.387300454,1.840102685,0.52153322,0.577836148,0.423571716,0.780375136,0.636623144,0.386236009,0.678803691,0.396160454,0.314427885,0.409008631,0.44857283,0.152774163,0.766373857,0.161089689,1.828033462,0.295705262,0.329811197,0.849514253,0.244015825,0.166772778,0.145163764,0.109960322,0.146725694,0.166864977,0.184464448,0.117227011,0.203512518,0.108212354,0.520934719,0.234230411,1.252617515,2.183883655,0.160829399,1.385090083,0.824682606,0.260154207,,,0.106488982,0.157245834,0.441275701,,,,1.440447422,Control,Saline,C/S,c-SC-m
