MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
2052_1,0.414220779,0.80345175,0.369188721,2.850906538,5.801796859,0.261953969,0.191866302,6.506648033,0.201724912,1.508363168,0.835318317,0.37004619,0.316578234,0.248826415,0.552172299,0.942676207,1.996933978,2.050047138,0.539174029,0.773535183,0.24926791,0.383608199,0.168895667,1.291370923,2.071357007,1.53131611,0.246660029,0.300482079,0.811180143,0.179273198,0.481975727,2.426974428,0.386241316,0.582575428,0.380942108,0.755378436,0.751628047,0.418535838,0.657317879,0.490862071,0.310730467,0.579356995,0.655737082,0.19039288,0.941611162,0.160029668,1.601392738,0.263271684,0.322669018,1.195934302,0.181434075,0.170694741,0.190649609,0.12588393,0.179641139,0.175283544,0.16232933,0.113165197,0.22582341,0.135629688,0.415602331,0.331604801,1.623345631,2.40385992,0.198690007,1.295421168,0.790512588,0.210722008,0.146843173,0.122717858,0.121373266,0.10898106,0.481008686,0.109191921,0.161206509,0.141635439,1.19675171,Control,Memantine,C/S,c-CS-m
2052_2,0.867324311,0.736321888,0.445206749,3.055186094,4.180888046,0.229417041,0.185762679,1.487357775,0.295694864,0.806047967,1.020652685,0.254441339,0.268705088,0.278578585,1.038331623,1.178331008,1.556173897,1.219145372,0.368660324,0.914031906,0.625575638,0.315565744,0.176222523,1.191772698,3.517421296,1.5316061,0.201917383,0.249790472,0.516138887,0.1653294,0.470659033,3.194291151,0.316735584,0.467262969,0.358786444,1.007930514,0.531395025,0.504328035,0.722203312,0.30423767,0.244092673,0.479036831,0.146940228,0.222791894,1.07164013,0.147229315,0.643948172,0.287145848,0.743256262,0.909428461,0.061943096,0.15745133,0.172193624,0.151460835,0.138875095,0.226064226,0.275049602,0.126913744,0.268635614,0.159267733,0.352934074,0.293646476,1.619158426,2.327059873,0.143288326,1.155207063,0.825488335,0.198450523,0.124522595,0.107101567,0.144658853,0.12143774,0.344296927,0.190754896,0.187979728,0.131474942,1.651669619,Ts65Dn,Memantine,C/S,t-CS-m
2052_3,0.37854188,0.623539327,0.334630748,2.120227348,5.266910543,0.210642869,0.180205764,2.838328469,0.20239233,1.714805506,0.636096519,0.316562873,0.32174892,0.241705838,0.941105229,0.536189777,1.701357699,2.350436839,0.475001183,0.848779269,0.499861627,0.361639108,0.19541442,1.310278216,3.904793105,1.16720268,0.256326392,0.314940599,0.745222584,0.153917676,0.405653549,2.554949021,0.397193766,0.463999888,0.358835948,0.791317175,0.567237786,0.495614836,0.536511742,0.486777272,0.233449352,0.426682179,0.341406737,0.223662257,1.251424746,0.19013229,2.538577887,0.33333232,0.712678541,1.29440349,0.316350508,0.165106583,0.21481716,0.137537662,0.181035553,0.22595997,0.172154186,0.130535013,0.23870443,0.138841756,0.537981723,0.320163,1.684589171,2.38297939,0.156390613,1.639129469,0.626595498,0.202118947,0.142678187,0.122219723,0.13753766,0.104675622,0.586738212,0.138708276,0.165218567,0.155919478,1.779720419,Control,Memantine,C/S,c-CS-m
2052_4,0.321722424,0.468798052,0.311268444,2.041210931,3.049218074,0.256855888,0.19410394,5.451645687,0.201108379,1.74655358,0.495813252,0.333755022,0.277346935,0.328169413,0.878724406,0.347869177,1.656604309,1.179878745,0.467623338,0.759190151,0.254827762,0.307791207,0.18949171,1.020175425,1.937621157,0.978899218,0.233451919,0.29938133,0.6146909,0.182166922,0.486960322,1.937771527,0.970213684,0.576618087,0.452622429,0.951962886,0.677382832,0.413858125,0.6421683,0.399047696,0.310348037,0.454884551,0.577859817,0.144457568,0.637574045,0.188629212,1.731633885,0.305087483,0.217057313,1.674600287,0.058405282,0.145445342,0.143137093,0.142500493,0.182281943,0.183377784,0.252098038,0.129039424,0.23046369,0.127347748,0.698492306,0.246288379,1.754441435,2.526161893,0.224641946,1.211015714,0.718423313,0.219132113,0.145612722,0.128274387,0.141315899,0.158878162,0.320081336,0.090530697,0.239922469,0.275298833,1.083457614,Control,Memantine,S/C,c-SC-s
2052_5,0.372568485,0.548529834,0.256718509,2.954558654,3.987720404,0.238753375,0.219725965,5.357007549,0.202441526,1.222649267,0.390313375,0.39958951,0.292765736,0.387818844,0.800510303,0.869541367,1.143402869,1.915478399,0.463758485,0.621832752,0.261153082,0.391944517,0.182532012,1.099867487,1.778334929,0.678907104,0.258819292,0.263086145,0.68246176,0.179213773,0.399095704,1.790687313,0.96305972,0.491933677,0.474989752,0.860087699,0.577225766,0.283016423,0.562937195,0.301093265,0.311045439,0.37917888,0.40852079,0.166850284,0.622235338,0.16111508,1.648588297,0.220980782,0.355032118,1.016936334,0.373477028,0.176687657,0.177783166,0.139050428,0.145428746,0.173764159,0.129305289,0.116502006,0.204243802,0.111453136,0.634079149,0.274639202,1.246044441,2.039448112,0.153157432,1.300492522,0.735706726,0.211101101,0.180758609,0.15453758,0.13236024,0.155967874,0.496948271,0.228059506,0.315009478,0.294434554,0.970328493,Control,Memantine,S/C,c-SC-s
2052_6,0.270139612,0.493870137,0.327388638,2.225685348,3.268517843,0.191270955,0.225936939,2.701730442,0.2183479,1.684773654,0.349818163,0.367310179,0.318924154,0.335656573,0.811239823,0.712132521,1.566809345,1.140671697,0.456936612,0.77387272,0.327697452,0.463876986,0.196304076,0.815062785,1.284090909,1.178119519,0.269236568,0.295997856,0.754298679,0.206586944,0.341041311,2.054666925,0.820341247,0.574704455,0.423274746,0.931673351,0.715916378,0.363977625,0.564541848,0.390058611,0.225838264,0.407125211,0.615294896,0.178578654,0.914864299,0.154491912,1.736238804,0.303876861,0.32411229,0.854686392,0.185388481,0.145689391,0.152530826,0.132186311,0.169137748,0.197208513,0.182715307,0.113831259,0.199268485,0.094308719,0.513934454,0.289126388,1.376600032,2.579088902,0.184369784,1.486283327,0.810902075,0.259776526,,,0.134191862,0.194385176,0.475425873,,,,1.465978285,Control,Memantine,S/C,c-SC-m
2052_7,0.277858315,0.446189467,0.228910257,2.652277753,4.199338886,0.239125763,0.180052202,6.606958239,0.202424011,1.31206144,0.405672969,0.362228318,0.352252406,0.338681956,0.887508563,0.908819998,1.631810912,1.197660111,0.463231131,0.95630984,0.2040443,0.464240675,0.180955833,1.380715644,2.199190656,1.293187556,0.268497963,0.271122204,0.619021241,0.115017986,0.428881329,2.408226275,0.65159754,0.540679821,0.50392558,0.814869588,0.760384636,0.54543497,0.772901081,0.402778424,0.461800105,0.58312063,0.387299743,0.17356366,0.837571621,0.14900086,1.745647664,0.273444592,0.303593761,0.864670841,0.723846581,0.263907285,0.170246315,0.131378018,0.144220644,0.15144473,0.233754666,0.110187957,0.19059885,0.094412759,0.573440595,0.295150772,1.464770855,2.547905132,0.190560943,1.42760176,0.809741236,0.193413219,,,0.151075714,0.112744461,0.506901862,,,,0.701771585,Ts65Dn,Memantine,S/C,t-SC-m
2052_8,0.439283806,0.702237368,0.350787023,2.015271731,4.939138395,0.255707513,0.208831591,3.801196659,0.226195567,1.312656054,0.318292381,0.348263716,0.387370624,0.285283649,0.848601763,0.879974265,1.693137413,1.513246597,0.467511213,0.746324504,0.46099152,0.413708531,0.196479889,1.453982276,2.921911249,1.264292207,0.262877626,0.303730147,0.748906467,0.186214176,0.424645023,2.293665024,0.346884327,0.582309776,0.454980361,0.832371791,0.724401975,0.410505484,0.686501794,0.425842878,0.344067982,0.561556703,0.38965999,0.158925905,0.963805668,0.164894886,0.643948172,0.286913524,0.386061968,1.288882199,0.372432223,0.167573498,0.192270969,0.108215216,0.138537416,0.156380263,0.140609769,0.134282299,0.225914588,0.121418985,0.576043056,0.232998437,1.219887378,1.554312227,0.164847463,1.102059128,0.690989742,0.228689375,0.143085166,0.116666895,0.100041523,0.129170242,0.379588109,0.131426997,0.165690305,0.192061104,1.371426143,Ts65Dn,Saline,S/C,t-SC-s
2052_9,0.279860225,0.478933385,0.313411697,2.512159932,3.200690012,0.246919171,0.216219459,3.756930348,0.228774407,1.617178132,0.361204756,0.397784097,0.288011087,0.30515806,0.885101711,0.80623022,1.741656547,1.868503333,0.48612815,0.846870606,0.208478769,0.42404406,0.213853526,1.02338603,2.840893452,1.091855492,0.255703778,0.285001886,0.651038708,0.246882793,0.3762966,2.06645627,0.905908199,0.469691884,0.525366104,0.77914414,0.667646425,0.374965929,0.630343513,0.3900732,0.306283285,0.477413215,0.38960538,0.151719027,0.932528239,0.134258256,1.615344104,0.297698807,0.224956315,1.197239718,0.185034179,0.142138751,0.159257078,0.138920028,0.156838887,0.199604755,0.145260474,0.107760533,0.262098903,0.101491612,0.502282687,0.265923183,1.945765563,2.400383513,0.146307994,1.495825625,0.823317341,0.259493005,0.19613375,0.14080007,0.132980818,0.106151389,0.444886446,0.11004688,0.145885723,0.203,1.068532608,Control,Memantine,S/C,c-SC-m
2052_10,0.301686953,0.451833521,0.261744926,1.97869093,2.069562109,0.198197825,0.15102743,2.57708933,0.163999521,0.806047967,0.449272445,0.18358209,0.223840843,0.261204607,0.734174073,1.184816961,1.300455136,1.109965574,0.401573085,0.428691015,0.2431036,0.320141796,0.158113102,0.804207179,1.284090909,0.970692214,0.201557614,0.257216668,0.660739332,0.120530677,0.367710948,1.509231101,0.990476896,0.330730525,0.311080518,0.526078159,0.494993292,0.246283449,0.461920362,0.30392795,0.2603503,0.358952824,0.36751171,0.156992414,0.907417609,0.140816275,1.359225747,0.275269499,0.331959901,0.895142131,0.148175238,0.184007903,0.184181305,0.12311428,0.164727593,0.165174371,0.179554282,0.104100359,0.292768516,0.122278635,0.534970774,0.294193355,1.907582361,2.58413583,0.20212816,1.334099319,0.780388447,0.222135275,0.124930108,0.15947056,0.12891448,0.152833921,0.397499486,0.114590492,0.187752472,0.24201194,0.974765607,Control,Memantine,S/C,c-SC-m
