MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
1327_1,0.317358466,0.446072429,0.298987488,2.333766426,3.880943391,0.241365937,0.1805738,2.985293818,0.180688858,1.619314794,0.295284196,0.321406534,0.398121283,0.285548664,0.737604239,0.660877514,1.242400292,1.402276538,0.397263707,0.656215364,0.332119898,0.377690919,0.177929807,0.977963361,2.327629362,0.972933265,0.160149973,0.231658414,0.621248806,0.123555836,0.337320335,1.8369997,0.430831399,0.571395003,0.513850428,0.834572389,0.60369416,0.464918247,0.604541107,0.312675486,0.393986102,0.41633041,0.189346996,0.149574223,0.835574164,0.131074117,1.760720287,0.257025267,0.530095614,1.328232078,0.121536111,0.162005575,0.142487052,0.121730375,0.162246966,0.162075618,0.181571401,0.135336539,0.180620278,0.114150914,0.52953033,0.302973741,1.587543903,2.493760494,0.17913236,1.333723016,0.830176821,0.247372157,,0.142601187,0.143510295,0.160384497,0.462712319,0.2600076,,,1.547233722,Control,Memantine,C/S,c-CS-m
1327_2,0.342491102,0.513050774,0.285990859,2.016570678,3.442617955,0.193903178,0.126291874,2.50438371,0.194538223,1.080074664,0.636703427,0.238586631,0.216944508,0.201804367,0.818618393,0.501697273,1.266353836,1.199782296,0.42892323,0.463495183,0.311461491,0.250328803,0.134664889,0.811366929,2.054261495,1.085674709,0.160149973,0.272427718,0.669595117,0.16780369,0.367357259,1.750366925,0.261194647,0.302331044,0.424333155,0.638933262,0.247804878,0.303594595,0.482197033,0.446302724,0.293357758,0.402405302,0.296198129,0.175878417,0.847574174,0.163196852,1.857265268,0.261979127,0.423131581,0.729057186,0.099149132,0.16262745,0.148537966,0.119702416,0.154513783,0.122306605,0.170186281,0.13752511,0.188430016,0.149514904,0.352934074,0.239023809,1.293021872,1.554312227,0.163146731,1.093060316,0.638678949,0.204717521,0.190751226,0.113877149,0.113700346,0.122240232,0.301498291,0.18214026,0.281085817,0.196536446,1.240758749,Control,Saline,C/S,c-CS-s
1327_3,0.222405028,0.533066036,0.301421235,2.487523506,3.856638075,0.214233143,0.17963046,3.518480691,0.28789006,1.230997705,0.220245251,0.329600027,0.254109551,0.28591503,0.884264851,0.713437778,1.73967482,1.197892967,0.423690337,0.699381665,0.267994517,0.365256688,0.163147529,1.319623391,2.627899742,1.160615707,0.24866008,0.28167179,0.735320308,0.167442994,0.325232917,2.543101008,0.827831208,0.449501457,0.3055941,0.793997054,0.565900149,0.394500417,0.577476702,0.365787273,0.288124469,0.380317348,0.349707413,0.230662947,1.100501403,0.161777497,1.543014641,0.303179375,0.303961027,0.883291348,0.0635926,0.17214872,0.197552389,0.135737594,0.156100001,0.178429351,0.176367188,0.126897825,0.261020448,0.156800937,0.563712451,0.269797749,1.616776956,2.360058017,0.152764012,1.391001401,0.887555414,0.219131153,0.127961675,,0.12581269,0.117255483,0.410396305,,0.138695871,0.133312942,1.368507107,Control,Saline,S/C,c-SC-m
1327_4,0.451460006,0.591701197,0.358776809,2.302582726,3.987114465,0.176920512,0.221882708,6.302523562,0.160124942,1.410948239,0.434796839,0.353354565,0.307477278,0.328128829,0.880201071,0.801122896,1.624420376,2.106351955,0.55733462,0.672546597,0.303137251,0.397530961,0.197558155,0.906263785,2.858997294,1.203457745,0.219702785,0.3658564,0.702480422,0.246882793,0.366367084,1.861068805,0.248008313,0.478725067,0.456844465,0.87077858,0.775780468,0.384139432,0.69430995,0.339422665,0.335910817,0.379576406,0.356833651,0.160117323,0.866794503,0.185600569,2.637745963,0.213871066,0.320109188,1.198873703,0.126349745,0.160968628,0.15338461,0.100466787,0.143536384,0.126270603,0.146863997,0.122403101,0.181128034,0.10084325,0.482413014,0.227200947,1.34181031,2.012852761,0.133245817,1.305197247,0.903735996,0.225725558,0.189154346,0.158706025,0.117779678,0.141904997,0.498853074,0.114380041,0.20087358,0.238362273,1.579330405,Control,Memantine,C/S,c-CS-s
1327_5,0.303322722,0.58016213,0.390510925,2.208685304,3.868617075,0.21160716,0.158074923,4.346980114,0.212302651,1.168707696,0.457543137,0.287368321,0.259340824,0.247402837,0.766124618,0.809292403,1.413932547,1.233925094,0.401038371,0.791501686,0.394579308,0.360446542,0.135122658,1.807570329,2.116475465,1.297265515,0.223186514,0.260790108,0.693850487,0.141618754,0.37171282,1.713342576,0.626624881,0.543446477,0.499456129,0.933526638,0.606230739,0.363944516,0.585977997,0.375279598,0.239380376,0.445928567,0.485756691,0.164814733,0.612930514,0.150528184,1.523927744,0.285605651,0.38641229,0.750542213,0.093854297,0.168368259,0.150877714,0.108186812,0.162731098,0.152084574,0.170146137,0.113461273,0.203729247,0.105485374,0.706650567,0.240029826,1.235479372,2.637045524,0.224641946,1.489206632,0.803687537,0.287043618,0.14316108,0.152961753,0.139176657,0.127305363,0.470344736,0.14066795,0.274872108,0.248644313,1.091566021,Control,Memantine,S/C,c-SC-m
1327_6,0.365084955,0.481261644,0.212386795,2.412633352,3.668468843,0.175220146,0.192440073,3.264570613,0.201600877,0.806047967,0.592811917,0.311973019,0.441561591,0.183936344,1.008522453,1.075360202,2.052913451,2.302875125,0.281259943,0.879599826,0.359317785,0.37785001,0.192279796,2.383446537,4.313186813,1.119285944,0.263060732,0.300431497,0.845483167,0.165401787,0.445911232,3.194291151,0.307787624,0.587168118,0.402342076,0.831618647,0.642599201,0.54543497,0.544317898,0.488869643,0.461800105,0.582433588,0.296238847,0.184979009,1.270048426,0.191266942,2.068295376,0.371470311,0.521814196,2.291487859,0.201113779,0.165409727,0.201610974,0.150901728,0.181011954,0.214253041,0.25295687,0.152525022,0.186304478,0.183125883,0.527504316,0.312598139,1.796478724,2.526316689,0.143020818,1.269828969,0.92656303,0.232404246,0.12368684,0.138318797,0.130900518,0.143538641,0.552281416,0.196817484,0.153365257,0.117812408,1.125229807,Control,Saline,C/S,c-CS-s
1327_7,0.340990938,0.530228537,0.340068602,2.266051917,5.852503809,0.244556229,0.182439747,3.746489718,0.231670335,1.104399696,0.354489431,0.325851113,0.343849299,0.307563036,0.93710472,0.881901367,1.744497586,1.065931045,0.555000443,0.708323458,0.330024873,0.361144509,0.176248541,1.997666433,2.410634841,1.16183439,0.255804458,0.31590715,0.781195597,0.174846648,0.442471549,2.894010027,0.326804396,0.475600737,0.464660287,0.723083028,0.516288378,0.440749543,0.618083086,0.378548507,0.307968769,0.418010847,0.414587167,0.233237472,1.069851598,0.162822453,2.210390808,0.37077406,0.631013435,1.255846586,0.285027418,0.156527575,0.185310831,0.133933585,0.153241568,0.23835454,0.226699251,0.119946915,0.230734602,0.123697877,0.587298845,0.322159394,1.665636244,2.292965109,0.152637316,1.25355827,1.003243182,0.259297077,0.123475263,0.124237889,0.131910189,0.149522669,0.558552189,0.192002615,0.149466057,0.171311227,1.237838728,Ts65Dn,Saline,S/C,t-SC-s
1327_8,0.282712372,0.574196552,0.232880744,2.027647464,3.052819772,0.245520975,0.194548418,4.193659137,0.21562282,1.209803152,0.315469606,0.337558185,0.301225504,0.283102951,0.790747536,1.064431154,1.69236805,1.304759488,0.45055616,0.734620866,0.272720989,0.367110486,0.177060041,1.243865907,1.773905078,0.678907104,0.248110879,0.29611213,0.777570426,0.18470661,0.379454592,2.654001126,0.933888812,0.403684418,0.401291868,0.815102399,0.534637718,0.367476978,0.614548764,0.37293906,0.394703073,0.477486489,0.430375862,0.129330673,0.946829229,0.155867659,1.171985014,0.213871066,0.498283458,1.310546999,0.173363337,0.167373718,0.194434286,0.124293792,0.151553337,0.205404158,0.396437251,0.110771716,0.272101255,0.121824011,0.596506387,0.290821658,1.798570841,2.402118879,0.167298363,1.496252339,0.741344508,0.205728875,0.152256448,0.144816442,0.138799799,0.113681366,0.423008971,0.176527821,0.184818471,0.188316688,1.166074824,Control,Memantine,S/C,c-SC-m
1327_9,0.36013887,0.896609099,0.337038654,2.71907802,5.976497085,0.225647102,0.179709754,6.530148122,0.214994223,1.875586717,0.380454182,0.34641659,0.325765107,0.254114425,0.937815223,1.070638733,1.886658914,1.501139389,0.488664217,0.785192946,0.217133414,0.36392188,0.165518752,1.957227903,3.489667526,1.3995894,0.250653685,0.336189331,0.890592944,0.157108521,0.426187456,2.750001729,0.932868688,0.48462554,0.518581061,0.933208094,0.768571317,0.46587139,0.653221982,0.39223055,0.384444343,0.463985043,0.216459533,0.181691248,1.096867677,0.147905449,1.374670113,0.276732169,0.616079778,1.373856431,0.340310245,0.165215356,0.208180119,0.127573239,0.193112762,0.215213898,0.331344731,0.112958913,0.238969675,0.123744545,0.596305893,0.2777984,1.627440047,2.245146781,0.176202686,1.359637019,0.809792954,0.246890408,0.147281834,0.149624153,0.127955339,0.128041196,0.458884616,0.124967786,0.167831529,0.125754963,1.167076421,Ts65Dn,Memantine,S/C,t-SC-m
1327_10,0.454667697,0.779914939,0.365198873,2.473262938,5.365275487,0.268196215,0.208015152,3.526775883,0.234128532,1.335191725,0.763190679,0.376179088,0.441561591,0.336558486,0.816168474,0.80724618,1.699468789,2.517770535,0.512236316,0.858318701,0.504654013,0.418178358,0.214994172,1.21357733,2.719799106,1.324895669,0.205619799,0.294393835,0.730441679,0.187466758,0.392457704,2.275996996,0.295775128,0.504091205,0.421778912,0.935381392,0.618866089,0.454818311,0.653719785,0.360967991,0.413735226,0.472833333,0.639179729,0.167993841,0.97154957,0.169486486,1.686206203,0.30730718,0.443240843,1.314787368,0.289428425,0.175549445,0.197710482,0.146370131,0.163268556,0.156797373,0.190712171,0.130051284,0.152056817,0.113580264,0.396126625,0.294387541,1.554867788,2.007321636,0.144267412,1.489604921,0.626595498,0.241952135,0.139649236,0.145966964,0.116364171,0.156200809,0.464145824,0.112477361,0.125995686,0.20146342,1.329179512,Control,Saline,C/S,c-CS-s
