MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
2689_1,0.680533944,0.726770031,0.326596149,1.484990958,3.034679653,0.182232096,0.164178161,2.627544872,0.228250263,1.552653927,0.666771854,0.283774482,0.294868341,0.273784954,0.768419137,0.657436946,1.485012648,2.336538526,0.484234272,0.658508935,0.494954347,0.345876162,0.193192509,1.882938994,3.371789049,1.439486251,0.236509246,0.293770849,0.727161074,0.165740509,0.425587934,1.647398068,0.361392803,0.299476274,0.313236888,0.6644874,0.534154113,0.31228091,0.427960404,0.398162809,0.246864813,0.38364894,0.349733348,0.206663348,0.954867702,0.162646397,1.112602553,0.322416328,0.683905086,0.967055063,0.13558627,0.143679533,0.125317528,0.107177974,0.153287674,0.187167476,0.225822523,0.12646289,0.193746356,0.111129473,0.528425391,0.252323683,1.399955625,2.002774515,0.144709033,1.19479213,0.701855348,0.22393081,0.132368181,0.096000003,0.12667689,0.196419422,0.334294381,0.090530697,0.127217996,,1.667534248,Ts65Dn,Saline,C/S,t-CS-s
2689_2,0.392410696,0.315680499,0.270173046,2.49014761,5.863656766,0.279167759,0.16163531,5.561369647,0.29115447,1.438000238,0.418402268,0.331575692,0.288506523,0.257202007,0.849466048,0.733576456,1.716033273,1.952032807,0.433573918,0.783146254,0.26675161,0.377917382,0.17988398,1.486414417,2.883942291,1.013112686,0.257261912,0.228050301,0.688642456,0.134572155,0.395572604,2.31225354,0.643389505,0.533691702,0.482302649,0.854177651,0.64131107,0.465822281,0.562486398,0.43710078,0.312178336,0.441133485,0.325891823,0.164228835,1.005958968,0.142134875,1.698726541,0.253150622,0.326017531,1.061714348,0.058405282,0.179072483,0.198617708,0.133101318,0.154080087,0.188867221,0.216602757,0.116065043,0.270479871,0.134368618,0.492990908,0.267410401,1.69242906,2.439371204,0.14800829,1.489113156,0.718328693,0.198065417,,,0.14115582,0.12859213,0.404212983,,,0.2988024,0.701771585,Ts65Dn,Memantine,S/C,t-SC-m
2689_3,0.344596494,0.490505822,0.215283969,2.314635646,3.2537657,0.196471912,0.155959104,2.298183735,0.254778804,0.900192609,0.2440724,0.251804399,0.2485748,0.216693169,0.769978125,0.694333067,1.523822944,1.14777297,0.413796736,0.602942831,0.255499385,0.299964844,0.145322487,1.084392632,2.849007951,0.985848935,0.210850984,0.279197499,0.559083441,0.115017986,0.287889665,1.90092236,0.919905394,0.389761603,0.429082025,0.668432607,0.768099793,0.358120815,0.486463146,0.239771151,0.296968082,0.349724495,0.251118889,0.129330673,0.752209733,0.140423818,1.772621191,0.252100809,0.39473951,1.083783983,0.14331513,0.167443854,0.158030286,0.139231266,0.147175381,0.187336405,0.126067069,0.130149025,0.269479815,0.117223401,0.560706799,0.268726418,1.346421467,2.790613718,0.150385096,1.240708115,0.796346905,0.238545176,0.195499404,0.134801593,0.133117206,0.134382348,0.491163998,0.10030024,0.174759405,0.207403933,0.958128134,Control,Saline,S/C,c-SC-s
2689_4,0.373783331,0.604333853,0.354684612,2.149035389,3.100803375,0.220717823,0.183817187,4.75596991,0.224322148,1.254405351,0.365464489,0.378127241,0.311419305,0.301714652,0.887527543,0.846749402,1.756177644,1.213341996,0.568430779,0.75940615,0.398877237,0.358101004,0.18499043,1.268231804,2.477126297,1.287893746,0.25853189,0.298089031,0.771356001,0.171300754,0.419501706,2.052916861,0.88651089,0.464802007,0.421559413,0.783800747,0.656212649,0.38965543,0.582827907,0.378534698,0.38117889,0.475842747,0.419283958,0.177744713,1.060110519,0.164882857,1.588388644,0.371645163,0.36257468,1.310660729,0.058405282,0.160548674,0.173116959,0.130302263,0.164510872,0.198742513,0.291612863,0.13307894,0.203266291,0.112636169,0.420772144,0.277882411,1.648119738,2.568066971,0.14630788,1.502322441,0.829452205,0.199448298,0.120517253,0.093938947,0.13930253,0.12936366,0.483301777,,0.219180365,,1.010171689,Ts65Dn,Memantine,S/C,t-SC-m
2689_5,0.332699725,0.412610007,0.357624757,2.481461753,4.42442354,0.238549945,0.190503011,4.489184926,0.234626325,1.496898506,0.335110973,0.349288641,0.358392309,0.296423059,0.833584381,0.702991019,1.566043736,1.604957106,0.468720093,0.610558414,0.27073427,0.365726506,0.197365752,1.067162745,2.235359721,1.280460086,0.253250889,0.277872426,0.710200448,0.186866053,0.405240903,2.234876945,0.603493232,0.426858351,0.380262886,0.637007151,0.559946934,0.315653804,0.55824614,0.310645066,0.306851709,0.495128016,0.321773005,0.170792516,0.967409103,0.167099433,1.611931151,0.291663496,0.224309668,1.175169256,0.065083253,0.123442093,0.173556647,0.11135614,0.149870239,0.118818549,0.147563569,0.097401769,0.19352992,0.105939301,0.552570994,0.279829123,1.336345715,2.760411896,0.166570079,1.317064133,0.859707912,0.190499006,0.127910217,0.141851559,0.118327322,0.102364782,0.494944071,0.119648881,0.178897316,0.121080084,1.082979612,Ts65Dn,Memantine,S/C,t-SC-m
2689_6,0.518782929,0.733552354,0.357155594,2.336470493,4.777578217,0.206854037,0.184735103,3.240000026,0.193389551,1.687132458,0.823241491,0.241990871,0.397737886,0.249911065,0.832602094,0.571631236,1.575443774,1.193858906,0.536076087,0.642489215,0.51682736,0.352103643,0.198972125,1.434617101,2.924682895,1.384755393,0.224408192,0.294206948,0.732751896,0.134862582,0.411787624,2.35333113,0.329423464,0.413597336,0.313962197,0.743489726,0.588645727,0.340007012,0.512933845,0.341983105,0.283249301,0.401924325,0.580927254,0.202500826,1.056319915,0.176579845,2.605179255,0.314440104,0.631889289,1.041166733,0.330157266,0.171088992,0.208797791,0.115866007,0.149792795,0.206177524,0.369454384,0.127964039,0.233716178,0.14790717,0.485652488,0.229465549,1.292186616,2.301279567,0.161615254,1.016624653,0.967428195,0.194669418,0.1480746,0.119679516,0.117877857,0.116276116,0.430949146,0.199677946,0.143260599,0.164168292,1.808073903,Ts65Dn,Saline,C/S,t-CS-s
2689_7,0.244050907,0.534171276,0.354446487,1.813580264,2.553791043,0.339803094,0.250503525,1.703352557,0.188262985,1.381885222,0.303710704,0.18358209,0.295193523,0.3250001,0.781473613,0.566230178,1.357553228,1.166923986,0.431281017,0.554515357,0.232737532,0.30586302,0.168588113,0.975852038,1.597260652,0.973493435,0.234515296,0.256744799,0.513485341,0.198371017,0.368482016,1.710689858,0.761700669,0.607219994,0.579355964,0.82138687,0.651820143,0.511478024,0.328026606,0.239771151,0.461800105,0.523161635,0.311931348,0.157541205,0.618871685,0.163152262,1.174131337,0.233978263,0.275267807,1.167342063,0.799342455,0.223251295,0.15988895,0.138278732,0.117225737,0.152671893,0.468278123,0.16042677,0.174822117,0.095346962,0.465344156,0.262562744,1.349849297,1.554312227,0.178625247,1.159886145,0.636825047,0.204878427,0.189748825,0.167668417,0.127624787,0.093765536,0.335808162,0.229719635,0.220253706,0.235524544,0.987518844,Control,Saline,S/C,c-SC-s
2689_8,0.685125349,0.812831473,0.354235827,2.691017844,4.018534908,0.205085106,0.178570575,2.047516688,0.234826906,1.249482839,0.508259431,0.287758728,0.327079775,0.288395716,0.893676962,0.347869177,1.596669772,1.28828315,0.449878711,0.859005641,0.451802044,0.380674069,0.183334564,1.657537618,2.57475259,1.379418479,0.263854058,0.277195418,0.784386334,0.163384994,0.468001385,2.581550128,0.306383495,0.408176749,0.30366562,0.804056493,0.538742183,0.33098342,0.526656746,0.349191959,0.255990775,0.39033815,0.376798575,0.188890883,0.98552425,0.162312125,1.266802504,0.30866308,0.324943766,1.970685865,0.175500859,0.155236295,0.188919821,0.121845896,0.165687189,0.196354227,0.192209005,0.124645698,0.221582463,0.132490848,0.563929333,0.248164094,1.514635232,2.546008441,0.114010026,1.300496184,0.938063543,0.242228425,0.132461188,0.113041812,0.126704011,0.122837482,0.492454128,0.133049443,0.168987252,0.258458172,1.496538186,Control,Memantine,C/S,c-CS-m
2689_9,0.30490645,0.588050469,0.317109202,1.988367092,2.393004157,0.194683635,0.14837859,1.832347059,0.156092856,1.650745072,0.411123558,0.211970864,0.254983325,0.297975985,0.744058518,0.706586337,1.275239851,1.069523799,0.429511819,0.462288009,0.363893364,0.287436887,0.164363407,0.890995483,1.455235125,1.861204164,0.212817258,0.199318781,0.654452744,0.132235574,0.279838257,1.475286025,0.286580164,0.363790468,0.258723958,0.599610873,0.452744737,0.32868919,0.410743762,0.328204055,0.2288781,0.373067327,0.411923279,0.205050651,0.612930514,0.188113249,2.432672945,0.312027379,0.683023907,0.910594837,0.341307421,0.178383466,0.194888206,0.151460835,0.151529448,0.177055485,0.208344585,0.12357196,0.251704002,0.145895765,0.519562223,0.324307236,1.745389172,2.506902872,0.171952656,1.062818541,0.933251453,0.240664626,0.163735596,0.137183474,0.102476763,0.136976272,0.464317866,0.298852334,0.129633978,0.185385367,1.587050623,Ts65Dn,Saline,C/S,t-CS-s
2689_10,0.380695309,0.420696891,0.386364282,2.2803736,3.772728658,0.274310238,0.183876313,2.769160135,0.209617831,1.189629583,0.526475151,0.316191075,0.290985903,0.309737887,0.790524273,0.52773605,1.523554597,1.278577688,0.455962148,0.603913639,0.301064467,0.430021598,0.202789056,0.863336584,1.850224692,0.956223582,0.258467731,0.305106384,0.667630661,0.246882793,0.390636548,1.705066548,0.807032195,0.463001391,0.258723958,0.872661575,0.73702496,0.32104563,0.540643633,0.435034662,0.310629885,0.477656728,0.462118388,0.169700531,0.751577627,0.168717499,1.404648899,0.316646092,0.362768593,1.13639638,0.14884184,0.248175957,0.168011375,0.126714283,0.154346884,0.157204069,0.194115282,0.150175952,0.146085188,0.102553202,0.483340771,0.242321259,1.290754416,2.029516931,0.11386395,1.319736038,0.686424331,0.206451916,,,0.121814025,0.160570468,0.467377273,,,0.355213688,1.340336436,Control,Memantine,S/C,c-SC-m
