MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
3005_1,0.454551323,0.791605524,0.305649769,2.479511447,2.451333127,0.248119977,0.183543434,3.896747243,0.227792995,1.486622776,0.293530976,0.329236471,0.232332221,0.310152062,0.727825316,0.796265266,1.389510837,1.409363581,0.427353734,0.639593481,0.280495622,0.381219185,0.206954048,0.892969413,1.838362528,0.94126978,0.256011351,0.269492743,0.640108568,0.184090158,0.288330353,1.63495734,0.55230226,0.60127405,0.582344968,0.80922148,0.709052683,0.340251435,0.693249538,0.346622707,0.360980809,0.51427014,0.573715835,0.144788634,0.862590419,0.157102395,1.634981462,0.307476897,0.34827345,1.114719863,0.116816193,0.187760167,0.165469258,0.128741518,0.170831166,0.193630853,0.181670209,0.101608004,0.188241256,0.100375631,0.631668646,0.286928641,1.367951341,2.139664364,0.215375199,1.473089067,0.711928124,0.279188884,,,0.130533798,0.150149774,0.40206641,,,0.305000801,1.152138081,Ts65Dn,Memantine,S/C,t-SC-m
3005_2,0.66562223,0.454863627,0.246390507,2.849048273,4.481474333,0.235912977,0.192985311,5.524282778,0.238040261,1.413721793,0.363483839,0.335921786,0.410358939,0.308492727,0.896680296,0.347869177,1.900838698,2.201106569,0.555649862,0.627391283,0.301684192,0.379639189,0.149310588,1.243100608,2.727356601,1.28247165,0.258535721,0.26042907,0.731161711,0.18483821,0.4277555,2.768574371,0.318645386,0.470875658,0.484740889,0.835786857,0.513417621,0.387571053,0.511006883,0.343904776,0.273557803,0.453439743,0.353323877,0.190469258,1.104111257,0.16663235,1.151181753,0.30283502,0.340920333,1.194744843,0.136496211,0.145675415,0.177429408,0.120054853,0.151825434,0.19197421,0.146955038,0.098511647,0.256062793,0.120217487,0.590170697,0.287211501,1.531652409,2.292157455,0.139523118,1.095061156,0.807546754,0.174797136,,0.093938947,0.126059873,0.113113344,0.407916083,,,,1.552035529,Control,Memantine,C/S,c-CS-m
3005_3,0.280132426,0.594621558,0.309829567,2.406857173,3.557652046,0.226754396,0.184942314,3.524891317,0.18560669,1.23891724,0.450442522,0.359555418,0.32079121,0.2785565,0.832037247,0.688540618,1.528441868,1.258422574,0.46359403,0.763638329,0.285303146,0.347133804,0.172543248,1.213257818,2.182063725,0.971813785,0.243461562,0.250431486,0.617783994,0.166725832,0.482853275,1.93043404,0.836252624,0.430930221,0.503093047,0.853450066,0.728503985,0.452828309,0.577090256,0.309687199,0.37883969,0.428165535,0.26074977,0.148091309,0.868599547,0.149894168,1.250907582,0.241143622,0.228891094,1.155033515,0.130367011,0.138477523,0.18769783,0.122139482,0.15964946,0.199147724,0.21679234,0.117866595,0.218467411,0.112541982,0.550465603,0.279457075,1.762400888,2.562203073,0.172635117,1.336661036,0.840326715,0.268227054,0.134509427,0.120931382,0.127116411,0.108612291,0.361138011,0.162248163,0.181803475,0.225125617,0.936533368,Control,Memantine,S/C,c-SC-m
3005_4,0.655755002,0.974827657,0.283067788,2.283658573,4.864163055,0.203684574,0.197239861,3.001240307,0.204801049,1.739274689,0.872489731,0.349674718,0.396804705,0.27961093,1.1194887,0.925396927,1.795333102,1.306443749,0.425077302,0.873097075,0.41029919,0.461137472,0.18645675,1.947030403,3.266677218,1.302039393,0.26712221,0.266020916,0.734303383,0.17392086,0.491627775,2.002756544,0.329033303,0.544590143,0.389728043,0.804800349,0.634632514,0.348463291,0.671969702,0.444512072,0.303072461,0.422790317,0.154554528,0.20595569,0.985524309,0.166364712,0.98583066,0.260059625,0.538793536,1.654617721,0.159222806,0.147045642,0.175237321,0.123665281,0.163216663,0.171462223,0.25978976,0.125497866,0.248687286,0.159855914,0.478174466,0.231304485,1.482355434,2.567833326,0.149143593,1.117296146,0.67144654,0.217789905,,0.15070349,0.122990885,0.098592622,0.440058141,0.152476177,0.114964371,,1.640752341,Control,Saline,C/S,c-CS-s
3005_5,0.340812295,0.546604343,0.355764203,2.351767987,3.903921832,0.293151419,0.199071358,6.29296098,0.240588517,1.88846948,0.368656724,0.325670691,0.267304744,0.380154477,0.552172299,0.970867772,1.826939025,1.341239015,0.463966174,0.854530866,0.25872758,0.324329297,0.189879997,1.498149532,2.514807553,1.028907298,0.269825898,0.267432979,0.710016041,0.163420413,0.445094376,2.462317954,1.43836326,0.532997818,0.551941888,0.986908468,0.676138527,0.451551855,0.772901081,0.402858746,0.378418167,0.576178856,0.24818414,0.186447081,0.90243496,0.164538619,1.262243759,0.258446789,0.330247353,1.350539662,0.14425159,0.148909706,0.184312795,0.124860032,0.15629279,0.191582774,0.173110946,0.109843971,0.200243516,0.110771678,0.578076975,0.281373857,1.375677232,2.453148911,0.157837425,1.134797751,0.796449348,0.245109346,0.135135775,0.114545053,0.128834812,0.132362093,0.494069364,0.10604075,0.114964371,0.168965041,0.970375429,Ts65Dn,Saline,S/C,t-SC-m
3005_6,0.179262795,0.683268392,0.346055366,2.237528152,4.695615592,0.269877742,0.204801322,4.355852276,0.229478266,1.455731938,0.794115722,0.360647289,0.331945724,0.231519746,0.821087832,0.662580425,1.588724116,1.444248209,0.441603886,0.73857858,0.455910865,0.355268815,0.188980982,1.20437783,2.595508769,1.188179162,0.2301385,0.313732623,0.771314656,0.17405149,0.489387851,2.004021508,0.45828757,0.480439473,0.436591007,0.881854399,0.615601869,0.375916264,0.596878926,0.339709749,0.359017013,0.427439577,0.415740856,0.130321506,0.909596477,0.162845886,1.913496487,0.277819315,0.359999578,1.253443989,0.119532178,0.169782371,0.196400262,0.138887279,0.163231396,0.199338351,0.18715101,0.109563401,0.247343922,0.13572297,0.47667044,0.257720653,1.610448552,2.322104171,0.11386395,1.321105208,0.920879731,0.195923706,0.105861914,,0.10872826,0.125714986,0.40071391,0.090530697,0.114964371,0.139387976,0.990643184,Ts65Dn,Memantine,S/C,t-SC-m
3005_7,0.288177476,0.488849453,0.343591227,2.593731872,3.821071024,0.222281965,0.227494822,3.230447864,0.142409627,1.242787699,0.382029578,0.343079772,0.316934451,0.356985557,0.856077163,0.780859631,1.735417249,1.262581834,0.433134259,0.862601988,0.320119575,0.473113566,0.212016516,1.188638865,2.593254948,1.071466501,0.271677335,0.301473422,0.697925172,0.12684964,0.385240105,1.738154091,0.582398345,0.448357304,0.46120009,0.893874199,0.687510972,0.328776403,0.610693487,0.329432477,0.34060439,0.4844764,0.37496305,0.143745521,1.04871426,0.149188476,1.377838124,0.310610615,0.313144765,1.520110121,0.126073642,0.180632564,0.188917126,0.141887727,0.168535105,0.196610061,0.149902015,0.110449983,0.252081687,0.16159322,0.65661085,0.26390784,1.619279657,2.397428688,0.176558414,1.529318586,0.804921211,0.219157713,0.159967485,0.119431883,0.12188781,0.156495797,0.47895725,0.164777917,0.272888951,0.25006704,1.094132217,Ts65Dn,Memantine,S/C,t-SC-m
3005_8,0.474610656,0.545983185,0.371767178,1.718644138,2.574826196,0.220667964,0.184431297,4.459827173,0.179509879,1.397460422,0.246231022,0.279792885,0.337900002,0.232863899,0.678774607,0.528787194,1.231732953,1.769258202,0.345425241,0.580460568,0.203530578,0.336501405,0.16176863,0.855229713,1.634659245,0.83926128,0.160149973,0.24446066,0.41542813,0.154622733,0.358698889,1.7256367,0.266934317,0.53866294,0.675870003,0.684328376,0.608447048,0.434355007,0.579681599,0.419746764,0.435175857,0.301587302,0.506664479,0.194591091,0.675830361,0.17514458,1.003228775,0.247880792,0.282504054,1.617954676,0.118710325,0.219976401,0.211387932,0.151460835,0.148775418,0.158600477,0.197953303,0.124719669,0.239753692,0.08649174,0.352934074,0.288435792,1.238680784,1.554312227,0.154554907,1.075615727,0.956389234,0.226466726,0.11466997,0.188694845,0.091286307,0.144102272,0.429784825,0.127878819,0.267052351,0.274233421,0.830184715,Control,Memantine,C/S,c-CS-m
3005_9,0.242131045,0.363984924,0.320282855,2.496137023,3.964290916,0.269361298,0.210817585,6.499742037,0.235165728,1.44032016,0.22138447,0.406751055,0.31801726,0.356776438,0.791904478,1.054347963,1.512680408,2.004321348,0.529627936,0.67260985,0.368096559,0.419666817,0.209758197,0.953934045,1.934909041,1.393531595,0.278791498,0.300089114,0.730540021,0.231110533,0.49629521,1.278094252,0.506656748,0.524966853,0.642959614,0.812950895,0.728159846,0.459819766,0.619519523,0.311768461,0.405375231,0.531273052,0.451440372,0.156387961,0.858597137,0.17186161,1.886171253,0.280506234,0.234886344,0.954945271,0.182311743,0.217578743,0.165141019,0.118487382,0.131248953,0.169254357,0.1485395,0.133158572,0.174576574,0.096043047,0.374656194,0.25361566,1.434674503,1.953872554,0.11386395,1.502110323,0.920197591,0.216784174,,,0.114571948,0.162495914,0.39345805,0.20077021,0.165117525,,0.701771585,Control,Memantine,S/C,c-SC-m
3005_10,0.28440399,0.424960544,0.332273759,2.250230389,4.544472124,0.268257814,0.188573516,1.487357775,0.195714972,1.006245757,0.333050995,0.237401269,0.279202093,0.235397978,0.894413859,0.711510421,1.537590729,1.68139531,0.347273728,0.61172734,0.281944868,0.330640956,0.144558698,1.387633117,2.572489546,1.025909613,0.208034949,0.259380115,0.674500002,0.145079686,0.362616864,2.476207326,1.418466372,0.388016706,0.59308582,0.678301013,0.482873505,0.354441937,0.549426115,0.35189344,0.352533399,0.414818355,0.318756577,0.152845111,0.756147523,0.145894578,1.660125594,0.288903491,0.361383504,0.998814622,0.099310935,0.167110785,0.18995329,0.125114568,0.153741829,0.165072556,0.175552084,0.116215214,0.248631078,0.164920462,0.561007934,0.291086821,1.519697868,2.265113716,0.11386395,1.390006317,0.780651481,0.227630273,0.159032127,0.132070653,0.121186538,0.137180947,0.445779322,0.100902238,0.143021321,0.117812408,1.003771691,Control,Saline,S/C,c-SC-s
3005_11,0.644519188,0.653282824,0.445206749,2.141912145,3.652875011,0.223185428,0.166223574,4.366303707,0.209012991,1.687309284,0.564796161,0.288669369,0.270264626,0.252847143,0.884843122,0.571455535,1.510844781,2.687690965,0.487882395,0.631389731,0.493931886,0.331212675,0.153434318,1.284973291,2.523166565,1.14650771,0.218042346,0.258050988,0.764061051,0.115017986,0.498887642,2.363303103,0.321784824,0.305272599,0.391855082,0.676557337,0.586741023,0.399495421,0.472269885,0.352740997,0.297121926,0.410314895,0.229263324,0.223223611,1.026999557,0.159590873,1.796690845,0.323497272,0.674247379,1.064937275,0.38380624,0.154516394,0.125317528,0.125615186,0.170705806,0.184103929,0.228070561,0.127389114,0.229377415,0.144240739,0.526975299,0.255126056,1.7504146,2.366505364,0.159060584,1.245906903,0.926727183,0.241207107,0.146124226,0.132970439,0.125115531,0.10995277,0.420959953,0.10018225,0.138911851,0.14410207,1.806392872,Control,Memantine,C/S,t-CS-m
3005_12,0.262674841,0.647301862,0.237562808,2.029059386,3.836791801,0.181265292,0.151113282,2.483581263,0.140679601,1.193488667,0.542370867,0.271769587,0.263949255,0.221447872,0.787579506,0.641874425,1.356281823,0.989348736,0.379135972,0.674534676,0.325638867,0.319786942,0.148989613,0.996378618,2.439469958,1.038271475,0.160149973,0.200921459,0.680842431,0.138774093,0.388037512,1.278094252,0.249300291,0.426732205,0.35257282,0.669687047,0.523548786,0.325454944,0.440407883,0.351775397,0.270282722,0.367610456,0.194498925,0.189632658,0.912799268,0.153929682,2.082077913,0.27886826,0.454187669,0.797967814,0.111608196,0.158280658,0.18768354,0.119878537,0.164727874,0.183647022,0.157592745,0.120469796,0.216517978,0.144108306,0.554177072,0.315778579,1.396260206,2.737145515,0.13051449,1.180499903,0.865413882,0.239534253,0.133906548,0.11309509,0.119758634,0.122574944,0.354836741,0.143874259,,0.14407813,1.641563168,Ts65Dn,Saline,C/S,t-CS-s
