MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
2327_1,0.361490771,0.770281474,0.337921196,2.48192948,4.719256093,0.247189681,0.198628341,5.235944107,0.20047496,1.399091181,0.369622792,0.36579091,0.413261293,0.313384745,0.701605918,1.025942942,1.800663547,1.364371168,0.453981238,0.649491438,0.304585859,0.396911266,0.224812583,1.174186165,2.825199527,1.284592669,0.266209733,0.292984864,0.706356841,0.166982454,0.444259461,2.269221312,0.828667891,0.487990182,0.476518386,0.804745157,0.639073498,0.334121395,0.526633877,0.360964843,0.351738144,0.430259912,0.335829186,0.187845739,1.193117977,0.151447339,1.653386863,0.282355922,0.329310596,1.140135319,0.07181123,0.144762448,0.189127373,0.134858875,0.178514101,0.216566676,0.123964088,0.11703925,0.196492805,0.111610202,0.513318717,0.272351047,1.710073725,2.653803425,0.162198432,1.559538387,0.826612802,0.197550542,0.150263158,0.10560004,0.130892032,0.103925446,0.423909766,0.147158748,0.192656431,0.185427671,1.141533094,Ts65Dn,Memantine,S/C,t-SC-m
2327_2,0.500696264,0.645358663,0.445206749,2.833308918,4.000268261,0.205431351,0.183882564,2.975051641,0.269960643,1.642488702,1.126893958,0.298511775,0.28677977,0.163554464,0.989060299,0.816646088,1.901054484,2.687690965,0.364567135,0.840737439,0.597887064,0.324383813,0.136322372,1.763248079,3.227727564,2.127601586,0.260699948,0.318508093,0.852021383,0.115017986,0.465430062,2.408477772,1.291994173,0.434486589,0.465140638,0.725436936,0.529910072,0.317052324,0.558126048,0.484702272,0.310653952,0.458337069,0.348711249,0.189722154,1.299585223,0.199622499,1.625997599,0.256613188,0.452054514,2.291487859,0.09542064,0.190794986,0.157798835,0.103475257,0.136798112,0.174788924,0.141546165,0.110084093,0.228676104,0.168736163,0.364799003,0.269170009,1.821834367,1.999716634,0.143165628,0.890863934,0.690914152,0.196479235,0.129625395,0.103382851,0.10428851,0.139460459,0.370872413,0.090530697,0.138114236,0.17665995,1.071345429,Control,Saline,C/S,c-CS-s
2327_3,0.267489514,0.464688025,0.363709667,2.03138368,4.645768531,0.232719219,0.166239567,3.698571427,0.23266693,1.179985547,0.353364074,0.329580916,0.298419111,0.332866536,0.963372436,1.161587892,1.896778577,1.341872306,0.468501373,0.813979329,0.247471502,0.447726072,0.161794708,1.655897417,2.58879677,1.168462205,0.268628655,0.311997276,0.785745385,0.169923041,0.329584955,2.76033731,0.855012759,0.468097661,0.478515999,0.930295603,0.569372487,0.417650347,0.699430351,0.261524188,0.282077744,0.327589998,0.382745264,0.207089261,1.04523182,0.152626903,1.537768107,0.300414699,0.318756032,1.308297423,0.269471926,0.157591506,0.18606671,0.133721971,0.160019346,0.21990325,0.170481107,0.110523317,0.212998568,0.127440516,0.521398602,0.30078515,1.580592334,2.473227051,0.153347287,1.398403478,0.893892839,0.250656631,0.12707078,0.10070168,0.133763926,0.105363344,0.542984624,0.182924761,0.153989833,0.127413405,1.265220505,Control,Saline,S/C,c-SC-s
2327_4,0.370756921,0.518497534,0.275408615,2.204680792,3.629811299,0.238174233,0.177249721,4.988186422,0.220174241,1.134344465,0.461241351,0.346091639,0.295901716,0.309671774,0.828481046,0.73630964,1.277692919,1.809953757,0.333517522,0.650828619,0.266090281,0.376242585,0.216782504,0.871359583,1.692499712,0.903687763,0.243447417,0.22149158,0.547800806,0.17731167,0.392744753,1.535567743,0.735108121,0.563829868,0.573246958,0.827744886,0.604009898,,0.674605461,0.419396486,0.383368488,0.457347151,0.39209105,0.166451288,0.803534645,0.140958364,1.107617157,0.239242812,0.2165828,1.123752202,0.122802504,0.160022865,0.180287553,0.133474328,0.117225737,0.178582542,0.263388807,0.133073184,0.280875798,0.128977967,0.454750074,0.227200947,1.66377676,2.118485259,0.21022679,1.292605297,0.845708235,0.217791389,0.17704647,0.132454065,0.133579028,0.166177139,0.483688562,0.20086502,0.163029175,0.294365667,1.182334253,Ts65Dn,Saline,S/C,c-SC-s
2327_5,0.293486433,0.41807508,0.281166009,1.970180127,3.303172884,0.168907813,0.123609137,3.036600783,0.193260605,0.89119009,0.381659946,0.263012091,0.233389539,0.219340161,0.738391788,0.639393364,1.233114806,1.711299265,0.355969946,0.543639243,0.164072427,0.251638092,0.128250073,0.902337354,1.891032482,0.845036824,0.186110235,0.176193403,0.538090931,0.141336299,0.296224037,1.886752055,0.430608892,0.493427278,0.419642308,0.660725003,0.512441287,0.312095447,0.570958361,0.321580567,0.28581623,0.329899858,0.364904343,0.170050463,0.973571706,0.151209457,1.340105371,0.287517173,0.563549939,0.90567527,0.100863736,0.126403899,0.163618105,0.120486878,0.128301189,0.172971254,0.15792311,0.110056007,0.236580806,0.117165253,0.548413129,0.260850287,1.371356384,2.023517431,0.178648649,1.151680306,0.803491393,0.220835279,0.128671899,0.137335724,0.128186898,0.132459504,0.47444398,0.126970735,0.183456357,0.166422382,1.37626877,Control,Memantine,S/C,c-SC-m
2327_6,0.236415511,0.586137021,0.34857698,2.420150979,4.591596304,0.244244879,0.121787421,4.333746021,0.205974257,1.325053324,0.311900577,0.406751055,0.300068634,0.292710953,0.867951293,0.738883876,1.727084556,1.268801889,0.400155472,0.839712699,0.260675042,0.319049857,0.171402728,1.557786497,2.033495767,1.124291888,0.252762068,0.297588726,0.716925091,0.182435482,0.38531493,2.014394662,0.519171756,0.454784904,0.406959077,0.790257398,0.536839931,0.367652907,0.612621379,0.300318346,0.288020593,0.345710849,0.363903879,0.185895855,1.188390659,0.134267129,1.911880981,0.271104484,0.373465566,1.02004043,0.111304326,0.129355828,0.19806927,0.121719,0.168358676,0.185348533,0.188966212,0.110600516,0.203511527,0.111654458,0.637906164,0.298195404,1.578929763,2.465063303,0.157311896,1.484262489,0.82290501,0.198726748,0.134677174,,0.128508039,0.117384386,0.492441599,,0.114964371,,1.001103094,Control,Memantine,S/C,c-SC-m
2327_7,0.362825814,0.425170942,0.270726197,1.962000094,2.99242869,0.225699326,0.185650432,1.865543239,0.216966163,1.18887455,0.578906554,0.299063564,0.263103014,0.29224631,0.659784433,0.592143336,1.158164203,0.856547201,0.371139412,0.428982217,0.370346421,0.396159501,0.167597115,0.951487803,1.954956774,1.324917209,0.289789996,0.207471119,0.594962617,0.168323171,0.476009939,1.582982356,0.390072516,0.345698542,0.274754394,0.65685812,0.657014023,0.246283449,0.382135404,0.478196514,0.28160244,0.338466749,0.523937779,0.186333584,0.612930514,0.15496807,1.093650785,0.297502332,0.390362604,0.8304103,0.058405282,0.137986743,0.147295887,0.115574261,0.126037234,0.173240132,0.144426621,0.100594889,0.183426516,0.117096393,0.523746306,0.294286887,1.277199504,2.734346611,0.191098479,1.639129469,0.779253743,0.223700356,0.134429394,0.141254147,0.113582226,0.100333121,0.36835811,0.152620123,0.161240324,0.234799648,0.976475834,Ts65Dn,Memantine,C/S,t-CS-m
2327_8,0.269931339,0.48297677,0.35097877,1.881998239,2.556714545,0.184651295,0.157628005,2.307917105,0.168343,0.806047967,0.346948107,0.204982029,0.216437159,0.163554464,0.662858814,0.713755927,1.059917242,0.727791772,0.42790523,0.432344907,0.263412471,0.250328803,0.147771321,0.707736194,2.36093545,1.091510965,0.160149973,0.205730853,0.569874441,0.137782288,0.318577635,1.758450308,0.248008313,0.483142679,0.417658986,0.691627506,0.547848327,0.318201749,0.573943189,0.309300136,0.277822425,0.309367446,0.250904194,0.164614637,0.736343486,0.169529386,2.300081749,0.276633874,0.301862555,0.967537612,0.061388814,0.132447879,0.171051416,0.120848544,0.155938023,0.209320747,0.177729223,0.111833637,0.190349974,0.091375372,0.52225392,0.281736767,1.322614116,2.405050337,0.141303379,1.06206863,0.720009587,0.200242225,0.124641469,0.103991294,0.126344553,0.121463438,0.392145293,0.172067072,0.114964371,0.211313746,0.701771585,Control,Saline,S/C,c-SC-s
2327_9,0.223669201,0.41839757,0.217754139,2.823664018,3.783564837,0.256574762,0.198479971,4.282522284,0.250762972,1.133519384,0.350189318,0.322066566,0.364407212,0.297598736,0.773544626,0.882054924,1.521201299,1.524447917,0.475853877,0.668817269,0.259004856,0.344444854,0.205622263,0.955743522,1.638191761,0.942276923,0.253081769,0.221932381,0.56044398,0.196099087,0.334168133,1.702779196,0.248008313,0.592430376,0.554657128,0.870438779,0.658013454,0.378720841,0.643632264,0.352588542,0.34528431,0.473549894,0.523744308,0.150295632,0.860990939,0.139138832,1.202665102,0.257572127,0.212951743,1.016246711,0.112455341,0.148265571,0.152470654,0.126024086,0.168273969,0.194110778,0.163146004,0.135636106,0.201111439,0.101043071,0.594004425,0.274282755,1.725487377,2.597393801,0.211659198,1.360527,0.73567829,0.256007168,0.158666189,0.143414337,0.126720883,0.149941114,0.418344147,0.209728635,0.12930874,0.294628153,0.991433821,Control,Memantine,S/C,c-SC-m
2327_10,0.323669892,0.561251641,0.292896024,2.240023604,4.585725065,0.214651296,0.195216432,5.448231996,0.259955417,1.106823388,0.352067619,0.384179727,0.293417738,0.25684283,0.933967746,0.909512622,1.694481969,1.193407932,0.357653306,0.770619556,0.203900769,0.373667202,0.16988355,1.436265761,2.276848514,1.153912847,0.231496416,0.353680452,0.625696606,0.130524539,0.435593637,2.70626741,1.43836326,0.440092568,0.415254332,0.788533433,0.562080104,0.325035922,0.589796462,0.383223796,0.371205537,0.443477966,0.499746682,0.19628282,1.082419693,0.124096113,1.725078391,0.284410632,0.384599965,1.103312639,0.191446482,0.168737308,0.198742108,0.128239057,0.157282098,0.209909194,0.339316447,0.110047657,0.250610111,0.153878464,0.545743641,0.279950804,1.714852254,2.117188602,0.167676857,1.416646036,0.835899811,0.205436864,0.190579183,,0.146499057,0.122504826,0.433756917,,0.23449839,,1.065117029,Ts65Dn,Memantine,S/C,t-SC-m
