MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
3723_1,0.192137472,0.305052169,0.343172248,2.329944505,4.578280917,0.252385208,0.18996754,5.766385315,0.229326834,1.539046143,0.936258754,0.355355275,0.321367101,0.251957937,0.923993986,1.039800601,1.020599612,1.397653655,0.5239185,0.859753884,0.483082136,0.356233543,0.25625879,1.309395868,3.239468788,1.277283712,0.282334354,0.259112283,0.852177586,0.17912563,0.472677216,2.993976804,0.335825611,0.483793146,0.382017164,0.889686109,0.563190549,0.431842874,0.533278431,0.381808342,0.394705625,0.409446267,0.361024144,0.181066758,0.890789344,0.182608087,1.742684421,0.274436155,0.337865915,1.181120986,0.129257716,0.153230685,0.196114474,0.114862575,0.152942951,0.169549894,0.194388056,0.118905133,0.286550185,0.156438982,0.483842512,0.255478773,1.832394345,2.777340502,0.132392065,1.052737387,0.886321936,0.195959355,0.136994716,0.108306049,0.117832175,0.119086436,0.40251182,0.117528198,0.146424119,0.168635439,1.816839629,Control,Memantine,C/S,c-CS-s
3723_2,0.256421111,0.380771354,0.357128472,2.152756429,4.451868643,0.227182153,0.173275108,3.966052347,0.242757201,1.447860229,0.637296836,0.301355168,0.323520095,0.284638828,0.894779301,0.62477548,1.658629462,1.411370578,0.422794427,0.771651156,0.398937201,0.367250127,0.174048133,1.472334577,3.66182489,1.140977751,0.248622534,0.267173703,0.767484837,0.158890067,0.50675275,2.448023074,0.310548006,0.488916534,0.305263198,0.857939377,0.595409679,0.344082347,0.596272863,0.393517725,0.225838264,0.40531132,0.233587391,0.245517914,1.181865062,0.178405392,1.821690969,0.30083425,0.489429375,1.123179444,0.136251841,0.153255028,0.188707671,0.124512554,0.160741834,0.184447713,0.213614378,0.125275243,0.221743985,0.12843512,0.582267331,0.328599658,1.81583776,2.291380674,0.154916,1.306872916,0.968291883,0.226455557,,0.12012757,0.12283419,0.109075098,0.444386682,0.215557277,,,1.629871466,Control,Memantine,C/S,t-CS-m
3723_3,0.660644804,0.900612934,0.320799034,2.661885948,5.75359465,0.222066042,0.17191642,6.65129683,0.259513171,1.638165125,0.801814315,0.270908958,0.264124192,0.254179133,0.999327924,0.691051803,1.588659964,1.753974182,0.464470677,0.722287432,0.794743137,0.360662545,0.163413933,1.451548035,3.756718526,1.376240383,0.298647621,0.300543932,0.721256145,0.154154753,0.408309352,2.52219298,0.336607665,0.465749339,0.355553603,0.736269356,0.54735119,0.312910942,0.542913355,0.396809065,0.392315271,0.408830916,0.244993776,0.186963249,0.876756212,0.153811258,1.54592141,0.263180785,0.557242069,1.675992099,0.113857936,0.154350279,0.181818092,0.113638264,0.147742819,0.17623229,0.194563379,0.117993703,0.252612429,0.102366544,0.520447072,0.247822853,1.422212045,2.193833506,0.11386395,1.325342651,0.856866136,0.243858193,0.1460306,0.119326858,0.118658364,0.107700684,0.452353139,0.117545367,0.151396579,0.117812408,1.637437581,Ts65Dn,Memantine,C/S,t-CS-m
3723_4,1.875890736,0.708398303,0.445206749,2.124200968,5.177722164,0.175820164,0.160071564,2.195515172,0.200103706,1.866675885,1.59493191,0.18358209,0.263694668,0.211555404,0.765915929,0.60326908,1.602640809,0.727791772,0.378535057,0.489301956,0.657417236,0.35278905,0.154341507,0.632922692,2.329608351,1.464694739,0.243930569,0.256207801,0.649732222,0.123450356,0.40690969,1.591006699,0.362232584,0.379020004,0.258723958,0.670088726,0.571572887,0.328597135,0.456053212,0.324443478,0.282207591,0.372165196,0.241099266,0.209541619,0.809231462,0.151552491,0.643948172,0.291961141,0.363261361,1.039111633,0.143669954,0.1474223,0.161884842,0.127415299,0.14592103,0.166699,0.128525971,0.124135574,0.251743244,0.139594296,0.410321534,0.257492537,1.420861203,2.237370043,0.179772506,1.244677693,0.899499373,0.211244528,,,0.112837276,0.139251174,0.485796728,0.183367213,,0.251380414,1.579669473,Control,Saline,C/S,c-CS-s
3723_5,0.25574158,0.305052169,0.386355983,3.075102881,4.2577641,0.206720545,0.187340525,5.845585922,0.219858836,0.806047967,0.31710463,0.406751055,0.285316803,0.267485559,0.91754787,0.976796376,1.957222653,1.244472929,0.408619676,0.798988082,0.164072427,0.370367495,0.177800367,1.193747467,3.821329021,1.026703273,0.248968906,0.274222501,0.656331048,0.162516874,0.357386467,1.278094252,1.43836326,0.485037394,0.580122623,0.901552195,0.479129609,0.369225467,0.575275548,0.34712629,0.225838264,0.399401818,0.397662585,0.205918655,1.12059723,0.138094492,1.220927233,0.249052423,0.21660479,0.912407464,0.145169984,0.143712148,0.218786215,0.135421746,0.156625001,0.205413271,0.160581941,0.09632162,0.270339081,0.144775114,0.664810667,0.258960592,2.010807533,2.494926677,0.154988652,1.409720332,0.810161401,0.174797136,0.146761352,0.137231347,0.139771746,0.135151213,0.474048471,0.12076832,0.199641173,0.126442866,1.032297687,Control,Memantine,S/C,c-SC-m
3723_6,0.527165367,0.900751909,0.330900175,2.632119296,3.201701797,0.212647637,0.181842246,2.684571355,0.262682689,1.660148672,0.70697658,0.245676339,0.441561591,0.233228852,0.761914221,0.468535177,1.536625577,2.687690965,0.441244438,0.708536311,0.421594575,0.391557719,0.189399539,1.33861237,2.108285623,1.274884021,0.237628161,0.304514397,0.795323183,0.161174717,0.426251307,2.814905923,0.353453192,0.479031291,0.327699917,0.643660695,0.615875343,0.3835995,0.690689122,0.355987626,0.323344942,0.435442219,0.313135796,0.177150338,0.722765618,0.196141706,1.630713235,0.303161341,0.441131011,1.297955888,0.114338595,0.122879291,0.125317528,0.112587205,0.193112762,0.176636434,0.16317053,0.135409081,0.223596135,0.105592295,0.598616426,0.352529203,1.39178933,2.010148668,0.184943209,1.107436227,0.803729166,0.21947391,0.15698881,0.112956739,0.102777166,0.126400222,0.479477816,0.11417746,0.119689479,0.139255343,1.963804136,Control,Memantine,C/S,t-CS-m
3723_7,0.352856741,0.668397597,0.26157424,1.595793224,2.869524284,0.276042418,0.192094098,2.242569774,0.174740948,0.806047967,0.377784681,0.251307959,0.237104372,0.205961226,0.849877245,0.514849976,1.189582136,1.203974607,0.407968191,0.509532502,0.241617928,0.318650313,0.173332719,0.850734747,1.787832799,0.868819056,0.231443678,0.251972841,0.449480435,0.13974075,0.444924578,1.587162221,0.768643995,0.354266839,0.258723958,0.930636329,0.556648955,0.252681537,0.440341206,0.278832356,0.256462433,0.388776347,0.394643104,0.188801117,0.95868409,0.15598308,1.557362643,0.296189567,0.591288631,0.81084118,0.286982599,0.180138694,0.170146629,0.13325362,0.15134149,0.201630153,0.262423222,0.127996797,0.204122737,0.110181,0.655665188,0.296015018,1.505240292,2.28601596,0.154636341,1.265028535,0.907433671,0.210527771,0.177877077,0.160230829,0.13118964,0.173174146,0.396223052,0.145341189,0.286547455,0.240080026,1.485403816,Ts65Dn,Memantine,S/C,t-CS-m
3723_8,0.344036527,0.568808064,0.314820176,2.299461275,3.519381692,0.274169915,0.210029646,5.241782713,0.164263256,1.131870943,0.302257602,0.369279099,0.224166492,0.30486369,0.817236951,0.793678168,1.658866866,1.215796801,0.488727751,0.620633366,0.316837217,0.509441088,0.210212055,1.033653118,2.386819365,1.143939731,0.248503546,0.242429929,0.741583007,0.246882793,0.400067979,2.124235978,0.506078371,0.47823235,0.406106854,0.873820852,0.667673872,0.355613528,0.542403829,0.32322051,0.292400028,0.41459982,0.320750106,0.144407649,0.926568209,0.120158959,1.617956866,0.283049074,0.239708799,1.008695451,0.058405282,0.147518373,0.161139331,0.136348924,0.169475391,0.178889408,0.132751199,0.108784519,0.19246615,0.095054973,0.553977836,0.262022592,1.859734438,2.545031038,0.11386395,1.478055769,0.948803911,0.200838454,0.126139924,0.104921691,0.135816248,0.165684387,0.469077465,0.160483834,0.178538426,0.275244912,1.196434256,Ts65Dn,Memantine,S/C,t-SC-m
3723_9,0.302859147,0.61632007,0.389036813,2.736215508,4.583491835,0.236308454,0.214245747,4.939567765,0.239007898,1.28267498,0.351449076,0.315536985,0.308954041,0.326852285,1.012353702,0.932440131,2.175547098,1.355001915,0.461530281,0.843845488,0.265985463,0.310966952,0.16128071,1.498537117,2.899066131,1.34069462,0.272161509,0.311090776,0.842399759,0.160999984,0.517601302,3.194291151,1.342969834,0.459978035,0.440396987,0.890379255,0.519145389,0.475285668,0.622085735,0.300686523,0.30909229,0.436237035,0.349429134,0.218614287,1.179004855,0.151180172,1.4189723,0.29091794,0.716787767,1.526751741,0.453725072,0.157297163,0.125317528,0.143375697,0.178615456,0.203753855,0.179791133,0.124875556,0.215384004,0.153200311,0.676208586,0.308026106,1.651379364,2.305590574,0.153599945,1.328326482,0.927944094,0.234439845,0.142863903,0.105871821,0.143972657,0.103701031,0.5174353,0.16312376,0.184158858,0.291414154,1.259137111,Control,Saline,S/C,c-SC-s
3723_10,0.827706287,1.913652131,0.343866246,2.056314921,3.561872589,0.207529463,0.199760471,2.1368883,0.196065606,1.382978005,0.968362629,0.349087308,0.348775454,0.277109945,0.766792567,0.614301901,1.480454985,1.956199968,0.583131539,0.592258913,0.548712295,0.362133189,0.153950813,0.993961109,2.436408438,1.347815311,0.206090753,0.283018606,0.722913361,0.17537728,0.462314358,1.922091009,0.329433867,0.498453158,0.370017038,0.746472022,0.625529215,0.469397299,0.527215586,0.362172753,0.348774872,0.419454611,0.197698886,0.214420526,0.851447181,0.165308177,1.984308644,0.289053354,0.428910215,0.991187616,0.058405282,0.152287964,0.163807025,0.101454376,0.149566464,0.174453655,0.154519387,0.111236494,0.189597798,0.133986673,0.488600716,0.227200947,1.117018264,1.554312227,0.136713681,1.178579157,0.705795952,0.174797136,0.105861914,0.198197296,0.107970309,0.104000322,0.466862578,0.119563924,,0.1553305,1.559379545,Control,Memantine,C/S,c-CS-m
