MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
3056_1,0.258241927,0.305052169,0.258148922,1.929470167,2.506431317,0.185212658,0.134201758,4.157017345,0.168578319,1.043126844,0.389418465,0.406751055,0.309269496,0.232023092,0.754984363,1.184816961,1.352799562,2.687690965,0.44899367,0.568062186,0.220921553,0.288890336,0.184148154,2.383446537,3.02109743,0.852036171,0.197365313,0.176193403,0.504423734,0.158498276,0.328776372,3.194291151,0.380128002,0.326097405,0.342724862,0.599247479,0.429415132,0.25551788,0.425480754,0.378939023,0.245230366,0.435001269,0.20430138,0.200552444,1.015006116,0.175678215,1.933628552,0.312410174,0.476095721,2.291487859,0.124683127,0.162344012,0.183314023,0.138780781,0.177767769,0.202560446,0.210428333,0.135312347,0.276467687,0.150228335,0.69834659,0.327457686,2.071325375,2.299733436,0.224641946,1.521526184,0.905539374,0.238988697,0.136458301,0.219995737,0.123352731,0.197284345,0.484492364,0.419906137,0.136962951,0.197342176,1.173224847,Ts65Dn,Memantine,S/C,t-SC-m
3056_2,0.266100131,0.545541319,0.235354051,1.98593316,4.936801701,0.244624361,0.181753448,6.65129683,0.221963884,1.302879131,0.584777535,0.325084028,0.40357136,0.295313913,0.552172299,1.184816961,1.845797812,1.764022578,0.458757513,0.902609383,0.312153381,0.347006277,0.15589213,1.676747109,4.313186813,1.840894823,0.226658675,0.241196398,0.862604968,0.194041045,0.392400134,2.539203478,0.726691802,0.363644652,0.415364841,0.971236443,0.530182092,0.412477507,0.621944367,0.40817048,0.399382331,0.420900906,0.437887748,0.199731851,0.896864478,0.175833106,2.580026238,0.295624184,0.591236546,1.532272285,0.258101048,0.16880903,0.183493696,0.126960155,0.151766775,0.200316248,0.241449258,0.121921154,0.168411135,0.14431586,0.552682808,0.319992158,1.776040434,2.226386484,0.152828232,1.482818565,0.951466499,0.22651247,0.141481423,0.129187367,0.126763575,0.113682916,0.528977685,0.165264725,0.151367259,0.215028009,1.085806341,Control,Saline,S/C,t-SC-s
3056_3,0.552950639,0.741800067,0.33379935,1.484990958,2.952702659,0.185874774,0.140567809,3.961272075,0.137958533,1.118280269,0.220245251,0.269700263,0.253804638,0.211531561,0.620333239,0.528242117,1.268557068,1.925958781,0.424363571,0.690335984,0.394515244,0.250328803,0.139717648,0.741662009,2.054428449,0.678907104,0.160149973,0.218609312,0.504194033,0.125315465,0.294310047,1.662020047,0.279452037,0.339596734,0.638020903,0.533833393,0.487805275,0.307813457,0.469546406,0.362514537,0.252302881,0.314406273,0.416357714,0.130283414,0.612930514,0.164275147,1.650610215,0.282999733,0.351512535,0.815999277,0.082932171,0.155921113,0.184524744,0.10945991,0.131206082,0.16755289,0.236494062,0.115894874,0.257370174,0.120238454,0.532646415,0.228743367,1.611453191,1.554312227,0.11386395,0.903068169,0.823503708,0.191351177,0.182296658,0.11409059,0.09369492,0.119504765,0.363496977,0.113659134,0.18071999,0.158649391,1.470690578,Ts65Dn,Memantine,C/S,t-CS-m
3056_4,0.31345521,0.643019042,0.343429173,2.666313545,4.071533524,0.211631519,0.164260737,5.185479528,0.220906227,2.877106835,2.262379138,0.352957852,0.402334887,0.36592395,0.943841406,0.347869177,1.727837488,1.144747457,0.57539526,0.799310807,0.164072427,0.315765311,0.165119174,1.309317844,3.542403848,1.113103853,0.255511659,0.310891113,0.827832008,0.176537126,0.433905258,2.438845467,0.736765762,0.425985439,0.319111868,0.792201387,0.658144559,0.377554471,0.592015921,0.446711591,0.250460095,0.47053495,0.648680973,0.262144769,1.386676278,0.187181762,1.983789669,0.235397082,0.651816504,2.111316849,0.355833964,0.152147307,0.205349727,0.14845826,0.185012572,0.218994326,0.333019049,0.103008168,0.210041368,0.122836138,0.484119118,0.267143085,1.518814472,2.59532396,0.130572298,1.150090483,0.860414436,0.181859996,0.12472661,,0.12746036,0.108149395,0.365966076,0.090530697,0.114964371,0.130867484,1.011642888,Ts65Dn,Saline,S/C,t-SC-s
3056_5,0.388835962,0.440302021,0.3667825,2.211624289,3.593988577,0.339803094,0.154065694,2.316005228,0.137958533,1.247838579,0.469505476,0.291977126,0.286613362,0.293099379,0.742320226,0.482393591,1.594201487,1.282781006,0.42543042,0.739910954,0.299906799,0.348388365,0.152748969,1.133293361,2.553769798,1.164908264,0.213666591,0.219723798,0.548384097,0.133174695,0.448391192,2.347459466,1.283409081,0.434184409,0.287195824,0.299121951,0.550074866,0.34807323,0.561862525,0.312979952,0.253834354,0.38780554,0.345293028,0.201534605,1.256375525,0.162138623,1.517319619,0.327208164,0.59967071,0.835886603,0.518507907,0.163755192,0.20004719,0.126264509,0.164292834,0.181297846,0.28558201,0.116368365,0.241087928,0.157358031,0.553435543,0.354148846,1.500268628,2.106883076,0.168086867,1.187166928,0.925681161,0.243222028,0.151931,0.135837572,0.121268966,0.128224945,0.483390831,0.283864451,0.238367425,0.200306008,1.293061143,Ts65Dn,Saline,S/C,t-CS-s
3056_6,0.464139485,0.43758666,0.285927703,2.060905921,3.830516664,0.244601848,0.183266334,4.059006605,0.143636197,1.033793704,0.220777756,0.329871143,0.291653591,0.309192136,0.819178749,0.502787232,1.227708724,1.703718656,0.480452366,0.661531363,0.250813638,0.353942747,0.182445985,0.85590921,1.789959981,1.029893904,0.20659589,0.367081448,0.693632626,0.195251173,0.358523146,1.97857344,0.571236689,0.431828046,0.321402674,0.751827971,0.576714965,0.363973646,0.58002626,0.311296649,0.374524325,0.479282033,0.390994595,0.158093945,1.386676278,0.152529485,1.124987257,0.287956153,0.518492727,0.929781967,0.078645013,0.189011567,0.177874788,0.136156849,0.156843774,0.118818549,0.150384787,0.118319769,0.200520676,0.132267452,0.522480658,0.288988003,1.796462638,2.133608387,0.224641946,1.334533762,0.890169751,0.206768159,0.146552881,0.119641193,0.127153221,0.128668382,0.476302279,0.105246732,0.166846898,0.19005515,1.413226289,Control,Saline,S/C,c-SC-s
3056_7,0.433072345,0.53369767,0.306970475,2.004130614,3.701330176,0.215717755,0.198178335,2.450616361,0.223370451,1.011820117,0.491520835,0.368988367,0.363429483,0.365944152,0.979259206,0.876259422,1.361866576,1.299715813,0.483090267,0.795633242,0.215996872,0.37826703,0.180987946,0.900755505,2.477621663,1.118679279,0.258579713,0.33425105,0.615176232,0.167607556,0.551572019,1.728001835,1.43836326,0.548199826,0.422382366,0.928475992,0.676495403,0.369563481,0.555568819,0.343816549,0.37659796,0.410511312,0.407251907,0.184721227,0.940519978,0.159939912,1.920366242,0.291016264,0.302606491,0.930155491,0.101565629,0.161417629,0.173408234,0.120504345,0.158195971,0.12928282,0.191591173,0.110097618,0.214456674,0.107875712,0.478461699,0.278930353,1.318160656,2.790613718,0.18801289,1.308495232,0.825498089,0.196946759,0.174146648,,0.122502395,0.109737762,0.453181618,0.1013323,,,1.498394945,Control,Memantine,S/C,c-SC-m
3056_8,0.572922314,0.847477677,0.445206749,1.885837293,3.513013251,0.189931348,0.143860164,1.487357775,0.295316195,1.077642883,0.220245251,0.238690449,0.284860649,0.190937692,0.636709421,0.518026097,1.957252502,0.727791772,0.311718415,0.481913913,0.707284922,0.329050937,0.179568827,0.748651895,2.627034116,1.361431956,0.238954889,0.237452938,0.655096242,0.173133651,0.410303478,1.611741564,0.365662232,0.464525468,0.270009954,0.678590625,0.501452153,0.328154274,0.556169418,0.317009117,0.267576212,0.370802948,0.271564273,0.16001371,0.804132497,0.163509285,1.612778965,0.213871066,0.45843647,0.807338515,0.074481554,0.149042307,0.171439078,0.105514412,0.140543492,0.155254954,0.251269408,0.14022463,0.184417612,0.096893987,0.410742806,0.258637052,1.383349841,2.114272023,0.143703799,0.976663744,0.872623764,0.22870934,0.116283494,,0.104948312,0.106553062,0.30640159,0.10848628,0.135129195,0.176333051,1.570314473,Ts65Dn,Memantine,C/S,t-CS-m
3056_9,0.400530876,0.514090017,0.381386013,2.383420792,3.078750364,0.339803094,0.221509807,3.142606457,0.295694864,1.419901699,0.49991738,0.353358056,0.356729488,0.298667187,0.817079957,0.714411298,1.405200934,1.68570357,0.454706991,0.772629673,0.482490103,0.49587844,0.216162997,0.806563703,1.986419965,0.961071556,0.260360387,0.286125491,0.681089907,0.210784263,0.448164466,1.717716623,0.770848087,0.474929376,0.579012113,0.299121951,0.629002307,0.376806381,0.660852009,0.398458121,0.262333348,0.3860915,0.404742996,0.155838664,0.849657507,0.143034632,1.873020798,0.231261972,0.197573811,1.144888552,0.785215792,0.217748171,0.172849441,0.106724862,0.16111639,0.213037612,0.390669707,0.16042677,0.199833074,0.183504205,0.733626198,0.358114234,1.713892042,2.576092845,0.218328195,1.477038309,0.943515861,0.257793359,,,0.151420771,0.148544187,0.341485655,,,,1.172154129,Ts65Dn,Memantine,S/C,t-SC-m
3056_10,0.304618412,0.430098094,0.395367956,1.818038204,2.529254418,0.175913733,0.147693203,1.616597925,0.195602474,1.086229752,0.444793105,0.18358209,0.212873563,0.163554464,0.911975817,0.740644792,0.929507025,1.939249659,0.396819402,0.364552239,0.224168996,0.373929245,0.148050453,0.704958903,1.879216634,1.048694408,0.160149973,0.176193403,0.492580343,0.115017986,0.39140143,1.450747078,0.263576114,0.467430935,0.441221773,0.580007191,0.479344807,0.261533794,0.678548092,0.329127147,0.277483777,0.389302158,0.453810364,0.262144769,1.386676278,0.147515894,0.643948172,0.272157159,0.468245278,0.925951594,0.077580634,0.167594615,0.146007331,0.121744952,0.156836607,0.195781434,0.276387352,0.11661333,0.223935864,0.12118225,0.526674572,0.358114234,1.579163838,2.790613718,0.16690324,1.166924633,0.897802384,0.22431552,0.136025519,0.118821864,0.122744256,0.139558592,0.367279718,0.173124172,0.152148696,0.19138861,1.529324295,Control,Memantine,C/S,c-CS-m
