MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
1552_1,0.808317521,0.736220174,0.427157479,2.436558626,3.007306138,0.221906476,0.171939867,2.59574352,0.249941192,1.524292492,0.812548804,0.391602774,0.344601896,0.295751908,0.944188336,0.39330308,1.601704979,1.12187312,0.429588312,0.782181493,0.612225749,0.391180089,0.169347352,1.070397015,2.271985203,1.516741746,0.24069761,0.320651357,0.856822483,0.177937958,0.551572019,2.088888284,0.349354265,0.427785709,0.355614902,0.754558638,0.596641083,0.346997524,0.546152729,0.480869352,0.28983162,0.340450958,0.299113359,0.186752193,0.991713018,0.142399636,1.568699468,0.274459278,0.437559383,1.092637602,0.113852068,0.14168266,0.168417525,0.128361078,0.15678771,0.172494543,0.194160912,0.109224932,0.281181884,0.111800234,0.471911539,0.267150326,1.423091577,2.407806536,0.158161651,1.038493687,0.796781471,0.195845683,0.121004406,0.124201281,0.127979874,0.103859072,0.417449654,0.1031,0.13979432,0.164857375,1.414562808,Control,Memantine,C/S,c-CS-m
1552_2,0.34124434,0.50542253,0.334176541,2.36609244,3.364658341,0.266196945,0.15183718,3.034881642,0.243416932,1.280711065,0.569452313,0.385310366,0.284487146,0.282230102,0.864158747,0.693353221,1.474355049,1.023793525,0.348308428,0.687488432,0.285591611,0.38485259,0.187798023,0.951611242,2.485504138,1.990011444,0.256653092,0.258514437,0.787701895,0.159096592,0.400083586,2.087710967,0.302639266,0.42882136,0.351399935,0.689649318,0.537552805,0.334537874,0.567353722,0.368472415,0.268332955,0.311259794,0.459947915,0.166153485,1.010518856,0.159168965,1.872494885,0.318704705,0.529252945,0.819069867,0.163180639,0.157607928,0.172146573,0.129277212,0.145871546,0.183130028,0.179517704,0.121924798,0.223587178,0.160509146,0.494408326,0.257519095,1.395126151,2.167120808,0.164722071,1.132870832,0.862931143,0.218171824,0.120126219,0.131346572,0.128477652,0.107619182,0.484725436,0.100740454,0.13761702,0.25797431,1.995375376,Control,Saline,C/S,c-CS-s
1552_3,0.611074437,1.703325853,0.359372239,2.765543,4.90567387,0.250416455,0.168245281,2.928036219,0.232676199,1.440040139,0.842168416,0.34038793,0.396106621,0.287291943,0.901136725,0.991902079,1.892441934,2.068465186,0.502825294,0.689654504,0.611454273,0.378821862,0.179210496,1.06246904,2.40049329,1.383758664,0.254830189,0.285068535,0.761171585,0.188951994,0.426392622,2.857562933,0.305070657,0.482599029,0.445906814,0.737104556,0.59086501,0.31260669,0.502300654,0.348100601,0.309460806,0.403332839,0.385894704,0.162605588,0.934050399,0.168412951,2.187300465,0.322718553,0.45697018,1.422783042,0.123536858,0.143329576,0.169190087,0.105552569,0.152467767,0.168544188,0.244884577,0.111386269,0.214566452,0.136262015,0.465445084,0.30949474,1.535099396,2.157089348,0.146413232,1.185986249,0.873565165,0.237911551,0.138152447,0.119927787,0.115758336,0.10902118,0.41368359,0.119717213,0.144789778,0.117812408,1.616179139,Control,Memantine,C/S,c-CS-m
1552_4,0.326798398,0.475143431,0.314593686,2.348293808,3.48889921,0.244961423,0.198650304,4.309279378,0.222476298,1.219747289,0.330238444,0.333034376,0.314504,0.293080342,0.854797808,0.865239315,1.694336103,1.157160825,0.429238717,0.700316047,0.218260806,0.316680191,0.206462797,1.215841655,2.438596966,1.004420486,0.247291881,0.367081448,0.703487035,0.196297396,0.351492527,2.301241699,1.306809556,0.436478107,0.429660198,0.799959579,0.540958434,0.344469009,0.575212449,0.321770053,0.337368044,0.409478809,0.461677633,0.179402656,0.950000965,0.165395343,1.995224496,0.283554667,0.25371055,0.988292256,0.108231907,0.152363814,0.16745693,0.123872999,0.158217251,0.19050718,0.178119473,0.104320784,0.205992782,0.106096434,0.448390017,0.272792205,1.406222117,2.060385371,0.15364521,1.24539473,0.806886131,0.207461741,0.174641985,,0.123578899,0.103542597,0.46085918,0.111347741,0.137988071,,1.195139321,Control,Memantine,S/C,c-SC-m
1552_5,0.252627943,0.490432308,0.445206749,2.410645104,6.215859031,0.137873134,0.209581843,4.158962565,0.202542547,1.885476046,0.416826824,0.365464955,0.334721486,0.358856596,0.911548417,0.864536791,1.64165541,1.066744961,0.459795984,0.955425707,0.285853123,0.402358598,0.200033958,0.997209243,1.379731249,0.952018525,0.274032969,0.276729816,0.683244905,0.115017986,0.447414136,2.918186511,0.635517775,0.607219994,0.528316542,0.904997211,0.748474569,0.535338274,0.772901081,0.413365229,0.444711719,0.585429166,0.493815887,0.136267771,0.868790887,0.161741994,1.892324748,0.302454769,0.280664651,1.316833962,0.184448175,0.172821047,0.196002458,0.146489359,0.16514487,0.145416834,0.143764825,0.115675884,0.208582531,0.134858012,0.633896699,0.311979827,1.721500909,2.057228512,0.200050982,1.639129469,0.821728261,0.256810323,0.242494945,0.153243186,0.145036919,0.176504857,0.353930041,0.157809995,0.227720469,0.213260517,0.914753936,Ts65Dn,Memantine,S/C,t-SC-m
1552_6,0.366074875,0.518489853,0.3071417,2.127060191,3.01587684,0.248422513,0.22445287,4.2878885,0.209781044,1.611703454,0.410261957,0.366538716,0.29635021,0.311720184,0.790444945,1.049425902,1.554493172,1.132248716,0.421521704,0.799823432,0.336656399,0.455521615,0.203435054,1.099157719,1.368091221,1.977082912,0.297651313,0.296318015,0.69021171,0.117731694,0.409784938,1.278094252,0.6663012,0.476327261,0.453897612,0.89386807,0.678320258,0.347075777,0.518492457,0.32131087,0.422008749,0.392948545,0.457079013,0.169004811,1.198508465,0.132733112,1.760309247,0.282366103,0.223582847,1.361476406,0.15731071,0.152237295,0.178754945,0.132654661,0.167924993,0.18694222,0.243538117,0.11305679,0.214837481,0.091861464,0.615969642,0.259483185,2.094349073,2.471943024,0.157512512,1.400266222,0.96138873,0.212651715,,,0.132654941,0.150752312,0.541526533,0.204602215,0.200139038,,1.106663653,Control,Memantine,S/C,c-SC-m
1552_7,0.359778268,0.403402502,0.212386795,2.020512918,3.003071124,0.221089822,0.121787421,5.75123012,0.160650016,1.456706019,0.381952909,0.354158711,0.382880123,0.294748455,0.856700575,0.347869177,1.587378706,1.258909242,0.499048904,0.624635057,0.289802357,0.331964356,0.252871099,1.153760958,1.719962825,1.075914052,0.20196813,0.291178902,0.503447702,0.149702166,0.352328933,1.85090427,0.556508343,0.511276658,0.571174607,0.957837105,0.581791368,0.393639497,0.583246334,0.335218499,0.335426852,0.372993528,0.447204301,0.149644352,1.189830736,0.14974797,1.210996474,0.289207447,0.262503721,1.365979771,0.144749646,0.158504288,0.160781662,0.137016048,0.155077633,0.196894578,0.276567259,0.115401484,0.175740596,0.135255334,0.466694041,0.286477459,1.560765632,2.042427984,0.179790769,1.256206102,0.797401545,0.234731501,0.156268442,0.135254314,0.139415028,0.127161491,0.318002782,0.108981006,0.173429891,0.175181662,0.980686295,Ts65Dn,Memantine,S/C,t-SC-m
1552_8,0.361156605,0.638649477,0.376547936,2.521721912,4.490334585,0.20605727,0.189288046,5.417131378,0.21067525,1.495065298,0.325348665,0.322995076,0.338112839,0.277127819,0.932413704,0.664606751,1.622383992,1.751235143,0.492731637,0.800519664,0.310899046,0.484021164,0.167045069,1.91302409,2.660358349,1.395331073,0.254831065,0.275693758,0.744751509,0.145986915,0.38486841,2.306128532,0.361440709,0.523803,0.334461723,0.799300753,0.515138975,0.392749262,0.630836459,0.388549028,0.373877279,0.38667363,0.411090781,0.181817048,0.952650762,0.160372528,1.187872255,0.286229483,0.313020041,1.135341484,0.184189814,0.122616251,0.147052368,0.112251741,0.154288388,0.188803404,0.188787131,0.109576622,0.191558064,0.183504205,0.556847661,0.262179889,1.132215312,2.690181445,0.161978725,1.033974743,0.807136118,0.247736608,0.130516065,0.132775987,0.119775041,0.126779708,0.478754354,0.121896817,,0.182015448,1.569358713,Control,Saline,C/S,c-CS-s
1552_9,0.424718854,0.305052169,0.288878996,2.967493191,3.863909568,0.219346593,0.221561801,4.406905638,0.222242074,1.254764668,0.468427064,0.302673015,0.292224158,0.335164186,0.769871703,1.018924365,1.84259433,0.869249123,0.565101001,0.683224495,0.335285938,0.381618136,0.2267095,0.693499001,2.389793724,1.277053151,0.27176713,0.341472319,0.90459621,0.19710672,0.488393217,2.549122994,0.690569046,0.546222003,0.474834929,0.902533618,0.631250283,0.375505462,0.605258159,0.354654415,0.347906972,0.430894343,0.426590902,0.143098073,1.04088248,0.176972155,2.749786323,0.304719024,0.47052634,1.288346989,0.118938042,0.16527657,0.187968693,0.149030811,0.188174796,0.182039916,0.218972825,0.123259309,0.182607757,0.158978039,0.473379995,0.313977214,1.870368155,1.554312227,0.154668564,1.400154822,0.960013393,0.243755334,0.152225552,0.115663527,0.124830215,0.116728096,0.471015313,0.125427669,0.159318731,0.166726163,1.143424046,Ts65Dn,Saline,S/C,t-SC-s
1552_10,0.447925247,0.743723774,0.334274027,2.135641042,5.617275965,0.266858125,0.222283379,3.355022616,0.258975205,1.415875509,0.629354086,0.349585696,0.391226665,0.336262482,0.723348076,0.540243443,1.619228747,2.687690965,0.547623351,0.717554438,0.450986895,0.425918366,0.221484376,1.168750639,2.459216292,1.324924785,0.310446297,0.288202857,0.751931452,0.195267173,0.551572019,2.393494943,0.330458097,0.49144571,0.421930853,0.734689959,0.66395362,0.343672412,0.526536941,0.464070665,0.314971301,0.404984119,0.582977796,0.17136782,0.852287277,0.179926972,2.680989329,0.303447585,0.480125968,1.771298376,0.215434417,0.162826955,0.182408682,0.094385098,0.137240924,0.14513932,0.124844198,0.133476448,0.167129702,0.141791396,0.352934074,0.319361729,1.654279717,1.95241643,0.14906111,1.080975637,0.9134768,0.237814804,0.152486449,0.172758001,0.094885798,0.111354285,0.421936844,0.179699485,0.114964371,0.208182594,1.561576752,Control,Memantine,C/S,c-CS-m
