MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
505_1,0.282794886,0.56757657,0.275321855,1.899150704,2.493555326,0.188562163,0.159819491,1.764332839,0.150192781,0.892855596,0.302153263,0.245271234,0.254477921,0.204753607,0.655725712,0.401734918,1.21775382,1.320232449,0.392221853,0.639369154,0.296196579,0.339356791,0.183861764,0.881329968,1.787004386,0.892243309,0.160149973,0.254977726,0.489227996,0.150494025,0.347804015,1.555100014,0.569674405,0.326538823,0.494933924,0.658203061,0.404132921,0.313591257,0.453405356,0.275278763,0.287452442,0.356988864,0.332076142,0.19147617,0.805131374,0.147707639,1.192055109,0.249382152,0.425761832,0.841318103,0.364589175,0.170928147,0.185587106,0.127768429,0.156879474,0.195190193,0.15677676,0.129669511,0.203337464,0.097732171,0.545291084,0.295795631,1.449519616,2.581010447,0.172775157,1.157042519,0.831206538,0.246308868,0.192048325,0.1273545,0.12806831,0.134369332,0.409814811,0.121620537,0.210742543,0.298238786,1.010227784,Control,Saline,S/C,c-SC-s
505_2,0.260639425,0.601777667,0.340268992,1.945186648,2.931349612,0.243850985,0.199446567,4.339418595,0.19467223,1.026121729,0.45973939,0.322484912,0.324586045,0.279583221,0.761938144,0.729516258,1.200783217,0.856094775,0.420152994,0.545532966,0.241993525,0.370759391,0.178332412,0.72689124,1.284090909,0.92496415,0.299807262,0.27272124,0.554984249,0.151312155,0.31479526,1.744277909,0.752407816,0.427238111,0.466369703,0.700500581,0.761506536,0.38730658,0.652353323,0.306399646,0.351342972,0.404242394,0.228680582,0.143992225,0.668768691,0.15098854,1.348384232,0.257762117,0.318216646,1.142187642,0.302667825,0.123213228,0.209626747,0.139378985,0.130166192,0.204588577,0.149050526,0.115798509,0.146085188,0.10459956,0.52531661,0.304681681,1.515807516,2.381668489,0.197825607,1.453724327,0.755739696,0.240729007,0.113246879,0.141947237,0.131362237,0.130930306,0.42947222,0.264968571,0.210522899,0.213353556,1.000179991,Ts65Dn,Memantine,S/C,t-SC-m
505_3,0.370385463,0.50646004,0.305729856,3.075102881,3.616501341,0.271748123,0.20395091,5.751761528,0.2506381,3.618017335,0.220245251,0.406751055,0.322752895,0.354175151,0.823341835,0.695657054,1.607858618,1.412552937,0.55654166,0.740988413,0.257081641,0.480706027,0.237103153,1.083680174,2.49628973,1.928013881,0.28751785,0.310693118,0.721470929,0.21369087,0.510986309,2.26350277,0.945683732,0.522499536,0.525301155,0.751937269,0.638344888,0.414470403,0.722681042,0.485873472,0.445138541,0.513515818,0.617712274,0.156754281,0.840698684,0.156574865,1.842387258,0.286039289,0.392680284,1.135335781,0.333345555,0.218564002,0.173531631,0.113816346,0.162040428,0.189704078,0.176648927,0.136096203,0.146085188,0.119841404,0.621068056,0.257941024,1.061577763,2.440116991,0.132715694,1.322514002,0.731929417,0.203092843,,,0.133016385,0.197284345,0.499003348,,,,0.701771585,Control,Memantine,S/C,t-SC-m
505_4,0.501521115,0.595499143,0.333320775,2.538524065,3.593763661,0.202122896,0.186653285,3.631693445,0.205458429,1.141483507,0.532501971,0.281019633,0.270141582,0.220436512,0.884327497,0.681549005,1.654048276,0.959191476,0.49212454,0.619364135,0.398837405,0.342121868,0.159576608,1.337130991,2.918846996,1.433814307,0.213641888,0.269988315,0.678588043,0.142575471,0.367428918,2.022463918,0.293323751,0.478743298,0.469883381,0.697797334,0.585781231,0.327683709,0.509899105,0.357942286,0.298247723,0.315126415,0.382709793,0.171607852,0.942752352,0.169850443,1.505662353,0.2969436,0.381363148,1.035891638,0.095850235,0.172712739,0.184958403,0.122177486,0.173945878,0.187076598,0.148636681,0.128337763,0.213564537,0.10932045,0.526765664,0.268583768,1.503374046,2.255977494,0.158431263,1.287873926,0.961597892,0.272534057,0.148044929,0.108796276,0.129167559,0.10730503,0.490334194,0.118347938,0.155457096,0.198680753,1.912756428,Control,Memantine,C/S,c-SC-m
505_5,0.490090931,0.63912929,0.335045031,2.321689733,3.827598907,0.19833076,0.250503525,4.286071505,0.282458464,1.909673014,0.224374643,0.406751055,0.212873563,0.311475754,0.895864895,0.347869177,1.479284393,1.199684839,0.528265413,0.606615361,0.303199569,0.402376564,0.226935218,0.954862359,1.284090909,1.018137869,0.179076103,0.291613858,0.767535994,0.218324321,0.348161529,1.877149896,0.39575196,0.423229823,0.356578719,0.746687973,0.503047103,0.344886083,0.529680469,0.348400322,0.356400786,0.323453448,0.331439064,0.158543171,0.898075652,0.218172768,1.43180396,0.285975625,0.419782185,1.167048612,0.283791957,0.152101635,0.174331506,0.116179855,0.162072489,0.21825467,0.194001747,0.114396766,0.190810472,0.08649174,0.577351794,0.279104059,1.78010271,2.085445898,0.122552224,1.484565008,0.941866503,0.214948114,0.146189059,0.113971268,0.131172845,0.110239786,0.486374792,0.193554743,0.114964371,0.283349372,1.576795104,Ts65Dn,Memantine,S/C,t-CS-m
505_6,0.524207731,0.843721428,0.388898492,2.886343986,4.05754375,0.298863926,0.165652722,2.527465817,0.239226064,1.769897595,0.863228174,0.329881609,0.332331952,0.296932861,0.942844273,0.945501683,1.839614935,2.394775118,0.434896363,0.703594312,0.306752292,0.358122101,0.17998877,1.71242322,2.179885706,1.40886297,0.255228951,0.278664487,0.769846291,0.16954585,0.415368649,2.566350061,0.342961418,0.48854799,0.341898921,0.704680916,0.538987947,0.377157462,0.528788247,0.343221708,0.299778106,0.413067927,0.478633782,0.203780802,1.162143106,0.126066796,2.900379727,0.371645163,0.507729058,1.170016943,0.30348128,0.13218611,0.188951211,0.121735062,0.155484208,0.2040195,0.236066271,0.114655294,0.233645017,0.124597784,0.569811355,0.317503327,1.530725751,2.553615395,0.156219706,1.199791046,0.894359516,0.241996078,0.13365171,0.119793816,0.115735602,0.111274212,0.416942811,0.244072861,0.143817954,0.174284687,1.677734321,Control,Memantine,C/S,c-CS-m
505_7,,0.777680489,0.377288858,2.661106233,5.619753356,0.211291477,0.193871986,2.713231716,0.222875745,1.181698181,0.802951059,0.390868744,0.332955401,0.26724769,0.97788513,0.771488801,1.787134971,1.783835101,0.491370239,0.726779195,0.428585878,0.378319088,0.163528995,1.8066866,2.432817165,1.487147975,0.24213759,0.367081448,0.857427103,0.161544539,0.428305751,2.599190701,0.361202396,0.42099877,0.392442648,0.712889128,0.529705606,0.339160035,0.586294962,0.349150013,0.300224329,0.436833913,0.348456556,0.202514334,0.821814715,0.174585294,2.559895481,0.319862545,0.451946478,1.737547879,0.317186906,0.142069572,0.17806012,0.117978354,0.160671834,0.186367244,0.181186584,0.110263089,0.220362834,0.10362317,0.485584916,0.342544602,1.433019787,2.18881446,0.158776926,1.27946989,0.944784121,0.243452408,0.15208659,0.117955995,0.108928804,0.103622672,0.511132346,0.112680934,0.166597919,0.117812408,1.273146107,Ts65Dn,Saline,C/S,c-CS-s
505_8,0.777243303,1.143871281,0.338090817,2.467618468,3.998520386,0.331656232,0.19254821,2.307293612,0.220527937,1.462482407,0.647506413,0.320314395,0.318949122,0.301281134,0.757728171,0.500595993,1.525813047,2.198835222,0.539494415,0.624552821,0.491393318,0.400746396,0.196692343,0.920576487,2.77392164,1.416430604,0.266109121,0.306455597,0.749636964,0.190734795,0.373087539,2.066510308,0.394985067,0.453409142,0.443310725,0.724634077,0.563842957,0.313801095,0.503623596,0.351944885,0.304237984,0.361042306,0.26914802,0.161435208,0.734785857,0.166039935,2.474910851,0.282610115,0.442385776,1.087113522,0.077419199,0.16992857,0.18110839,0.107893859,0.143957596,0.161737008,0.143093774,0.110174119,0.162632183,0.112079404,0.469485047,0.275649357,1.204407002,2.100537371,0.118394616,1.1841319,0.816429877,0.218857471,0.105861914,0.102043797,0.107822859,0.117999937,0.483770593,0.109639047,0.187486075,0.145924133,1.181609365,Ts65Dn,Saline,C/S,c-CS-s
505_9,0.382295149,0.564534307,0.304601187,1.932245168,5.714199206,0.281441978,0.206151382,4.138101768,0.295694864,1.173927172,0.579858685,0.382726226,0.29735589,0.362688242,0.836119971,0.582453171,1.220406035,2.655162955,0.535937247,0.677935545,0.391072449,0.48335638,0.226645561,0.632922692,2.944406258,0.843639792,0.265286983,0.263642772,0.638573018,0.115400842,0.35063525,1.995454149,0.319250779,0.40047956,0.406256614,0.824626505,0.69618111,0.350874898,0.618568103,0.412712759,0.345555753,0.378954125,0.289611063,0.160406403,0.878505433,0.188999662,0.643948172,0.237657151,0.242252042,1.119977852,0.115665833,0.263907285,0.193657649,0.134453182,0.136944114,0.163269345,0.152733735,0.132778595,0.163076414,0.099268226,0.352934074,0.227200947,1.8689013,1.902777528,0.193274587,1.117871957,0.861901766,0.218116957,,0.093938947,0.124054162,0.162727956,0.453662269,,,,1.568164134,Control,Memantine,C/S,t-CS-m
505_10,0.452503844,0.566638729,0.373619964,2.897223091,3.828879276,0.28764685,0.206546197,3.932756353,0.219104908,1.394498119,0.564612073,0.375966288,0.351854407,0.301115595,0.795669476,0.553169362,1.451816828,2.536983032,0.544265357,0.671161547,0.393800326,0.475000373,0.204505523,0.921563903,2.252196257,1.208171298,0.255078044,0.267595437,0.732515286,0.197192452,0.489691387,1.760502076,0.319246306,0.552915258,0.393978086,0.795586227,0.567272921,0.349657452,0.594643425,0.356353917,0.322717811,0.404676921,0.470880878,0.193475533,0.873077051,0.168484912,2.108747923,0.297521989,0.452257316,1.068580373,0.26609818,0.197284607,0.154801822,0.110768834,0.149277964,0.147526037,0.123964088,0.130891171,0.183378343,0.150772326,0.352934074,0.298727301,1.213169198,1.861010031,0.144350452,1.281634496,0.832005922,0.24434632,0.186022952,0.14495066,0.100776862,0.150849095,0.404479877,0.240279984,0.118680626,0.274424631,1.406874553,Ts65Dn,Saline,C/S,c-CS-s
