MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
382_1,0.530496455,1.913652131,0.31612634,2.330378622,4.970585751,0.146832937,0.144139167,4.54170471,0.210238458,1.289113801,0.741253402,0.366194819,0.357416367,0.276062855,1.1194887,0.818911707,1.994431399,1.624496568,0.456549624,0.780896272,0.653228016,0.323632501,0.177651573,1.878667119,3.558804239,1.314235587,0.239275787,0.307966767,0.845712844,0.186762848,0.407383551,2.922119077,0.344361851,0.493884698,0.482170505,0.786125362,0.552075737,0.42157121,0.686388402,0.367151368,0.257497453,0.34757947,0.246483695,0.200093173,1.116382858,0.12449967,0.811258661,0.291515452,0.479895483,1.895850574,0.199109359,0.152647109,0.194355078,0.119733364,0.123427028,0.22882504,0.372696267,0.116156003,0.270101109,0.112632536,0.489673503,0.295746197,1.552756442,2.305358027,0.139823556,1.264552159,0.758238142,0.238573279,0.134538656,0.10022404,0.101935069,,0.412247705,0.132090155,0.138484235,0.1710139,1.289035206,Control,Memantine,C/S,c-CS-m
382_2,0.465727322,0.572490793,0.246519359,2.354688186,3.405737678,0.224889195,0.176165076,2.0840389,0.237236596,1.390099427,0.365380433,0.349838966,0.283243428,0.269675842,0.859093739,0.701653134,1.586643144,1.052927418,0.475416038,0.604552403,0.26958154,0.366301506,0.19166967,1.189319695,2.396831563,1.087782301,0.236642416,0.286568473,0.633030657,0.184373039,0.338691236,1.91020007,0.248008313,0.478831826,0.462962442,0.834883983,0.525099623,0.303112874,0.510845843,0.341684962,0.31608053,0.404376591,0.551173325,0.183126121,0.708122394,0.156292458,2.943915725,0.276842821,0.64443345,1.148252788,0.126100248,0.179297291,0.188020592,0.151460835,0.144590919,0.186167887,0.177301585,0.120053588,0.265712408,0.144531362,0.515001131,0.313428485,1.679941363,2.121238513,0.158675322,1.205814966,0.883957513,0.236307507,0.125419392,0.11030054,0.112151196,0.130055598,0.502338562,0.128541256,0.14243985,0.282355128,1.251534953,Control,Saline,S/C,t-SC-s
382_3,0.59077279,1.022709958,0.395624561,2.501760654,5.790087995,0.262805202,0.16202239,5.932981193,0.293337027,1.508736923,0.717947312,0.322165692,0.346450667,0.282575946,0.892015738,0.862203158,1.670897074,1.980520489,0.582153377,0.642657994,0.553484375,0.35968749,0.152814222,1.608037442,1.432073721,1.225435486,0.233956139,0.228369143,0.733762655,0.159971291,0.443033581,2.072930693,0.319803255,0.319977118,0.392855268,0.742157577,0.534497915,0.385751899,0.515231227,0.342619999,0.281405769,0.393625169,0.511203898,0.164693855,0.846709298,0.169711664,2.76567715,0.309752755,0.589224955,1.723295366,0.38819022,0.187965682,0.178641361,0.108006698,0.145854355,0.179191038,0.209360933,0.121064664,0.243664994,0.157821239,0.527462524,0.227976737,1.47114702,2.423375894,0.145576763,1.197161957,0.85530011,0.292204046,0.15703053,0.197844856,0.118497099,0.131441184,0.432081466,0.118015715,0.145125349,0.18600589,1.677713458,Ts65Dn,Memantine,C/S,t-CS-m
382_4,0.485534314,0.364047148,0.323802173,2.482039758,4.909497364,0.296711906,0.195225995,4.6849223,0.251573369,1.292813975,0.462345622,0.34153604,0.306167998,0.297452236,0.916573667,0.802481632,1.656067654,1.097645416,0.53079701,0.736130246,0.241688776,0.376533491,0.176284619,1.693333814,2.928194713,1.186900743,0.237246142,0.32735502,0.886134012,0.168353018,0.473294516,2.507106413,0.742538397,0.485677447,0.460671411,0.729461397,0.588298532,0.370429893,0.695636765,0.371097793,0.355880921,0.446907853,0.350188814,0.204310288,1.154691776,0.172178166,1.665207685,0.339787061,0.57947401,1.165514522,0.157636472,0.168288161,0.182747721,0.130617785,0.161151547,0.184228104,0.18139636,0.126195311,0.223307913,0.15779526,0.510267894,0.26876219,1.712549434,2.458246504,0.145576697,1.396375235,0.877773404,0.218115571,0.14618841,,0.125607716,0.108729306,0.55208058,0.090530697,0.141166393,0.149264996,1.055103325,Ts65Dn,Memantine,S/C,t-SC-s
382_5,0.197625194,0.750252,0.366966513,2.961832962,3.57385246,0.17496806,0.250503525,1.849380834,0.150470217,0.858871538,1.136083237,0.265602289,0.270443547,0.234273132,0.71354121,0.490631588,1.440022156,1.221692564,0.377234907,0.471329667,0.233001696,0.294008377,0.140278389,1.129542073,2.175061776,1.422796563,0.295618292,0.253178781,0.685108546,0.127928698,0.444926818,1.85984752,0.248008313,0.383827171,0.258723958,0.61868157,0.435121698,0.396852744,0.413098205,0.239771151,0.278816355,0.351595892,0.185830975,0.202897526,1.050824902,0.147167202,0.993997222,0.295753393,0.657245659,0.947060423,0.291376693,0.167646457,0.188552116,0.119801445,0.145637628,0.203527019,0.202056685,0.129165346,0.203635519,0.123705093,0.466733872,0.262411084,1.523228482,2.472732643,0.14745349,1.113782036,0.893434952,0.231823106,0.170620282,0.125384447,0.119800559,0.127304369,0.305214787,0.102208781,0.175575907,0.162411116,1.656212033,Ts65Dn,Saline,C/S,t-CS-s
382_6,0.502914686,0.974472048,0.329679457,2.038649363,5.550703271,0.271053166,0.121787421,4.424003526,0.2112663,1.902332149,0.826764169,0.311149523,0.358157369,0.293486325,0.846029197,0.900230093,1.40546828,1.597986036,0.528751373,0.774292205,0.671938427,0.364550492,0.165722797,1.372836411,2.942877954,1.20768747,0.266136845,0.289067016,0.722895259,0.174903922,0.420655171,2.272733969,0.300145664,0.422438401,0.489878652,0.739445457,0.558973114,0.33850041,0.506125985,0.36610299,0.301962808,0.460393438,0.200459673,0.213911642,0.850738721,0.166145388,2.79554647,0.303057445,0.627021622,1.142151065,0.335254629,0.160310688,0.188535323,0.117897246,0.147231974,0.194510208,0.271723342,0.125975104,0.146085188,0.132308227,0.559484904,0.2734613,1.369357282,2.186229092,0.134740263,1.22333479,0.880732191,0.199285425,0.17063999,0.115317918,0.119848425,0.113471742,0.404909295,0.185566877,0.144283316,0.117812408,1.487783103,Ts65Dn,Saline,C/S,t-CS-s
382_7,0.501487377,0.762114596,0.445206749,2.44647937,6.215859031,0.193552243,0.159770402,2.876094959,,2.493670983,0.220245251,0.270055631,0.344895999,0.211015438,0.812710316,0.868860071,0.929507025,2.152717086,0.604425659,0.694221066,0.87147019,0.308099577,0.220274004,1.000700608,4.313186813,,0.289374,0.261730684,0.384448463,0.137236513,0.443952372,1.900843489,0.280039299,0.299476274,0.309534963,0.690215781,0.247804878,0.336146541,0.272446237,0.34770807,0.266589253,0.449151041,0.548595853,0.159352536,0.708693602,0.193218963,2.01196776,0.318078074,0.58503241,1.609054472,0.204648545,0.158344231,0.186212418,0.151460835,0.145254289,0.17456821,0.182237783,0.115038351,0.259834207,0.11489823,0.437842865,0.311699681,1.525119176,2.0441547,0.124735207,1.085175862,0.926578725,0.223289455,0.116057249,0.10749074,0.115638819,0.115056897,0.448693184,0.168416463,0.155019055,0.241377569,1.629630229,Ts65Dn,Memantine,C/S,t-CS-m
382_8,0.250298846,0.358224088,0.23275957,1.841899084,2.272384263,0.207482457,0.157377068,3.613362555,0.181881397,1.478606777,0.316006431,0.269482384,0.2797561,0.232186772,0.690106472,0.553493005,1.133257851,1.118701319,0.373174862,0.510261214,0.259015316,0.257169933,0.179704677,0.742997708,1.89146474,0.890083605,0.160149973,0.233947414,0.498652916,0.144745911,0.383630243,1.423059176,0.527263379,0.307825575,0.338786138,0.690216156,0.440366074,0.318960717,0.418505309,0.315834849,0.286144406,0.381306856,0.397549901,0.188610024,0.732854363,0.149716744,2.216216532,0.262689373,0.329362427,0.830340258,0.13647837,0.184191141,0.180690629,0.123136235,0.166251686,0.193777123,0.186728387,0.126133178,0.146085188,0.118971361,0.534364064,0.279437166,1.407775611,2.327297915,0.11386395,1.389867087,0.849671484,0.230325771,0.163306096,0.124540492,0.128116536,0.10533379,0.307045932,0.143039273,0.178040345,0.263610547,1.178566965,Ts65Dn,Memantine,S/C,c-SC-s
382_9,0.662868134,0.905806268,0.324067034,2.251613421,3.899558567,0.227312188,0.173063331,4.627686345,0.207538739,1.7183117,0.642382358,0.315378259,0.414174643,0.368613972,0.819695707,0.698107861,1.520915723,2.439996988,0.544861756,0.583536172,0.565782354,0.305118624,0.193051399,0.916972769,2.43173132,1.254334858,0.263056149,0.272242124,0.787389454,0.181934315,0.464358826,2.265976361,0.311142357,0.390149111,0.321895215,0.712943674,0.735601786,0.315698132,0.518908186,0.351846115,0.263655664,0.393234063,0.521183461,0.209474503,1.047957785,0.166144037,2.995304036,0.322051365,0.717818608,1.247025414,0.340115164,0.161950982,0.181834493,0.118697493,0.140834193,0.148586062,0.296469582,0.125668821,0.283373075,0.154748271,0.47288245,0.262971395,1.859411152,2.115205404,0.137434602,1.137582324,0.993160185,0.271356048,0.15027686,0.109966864,0.118197816,0.111911942,0.481800365,0.178760823,0.143117345,0.162266134,1.76180635,Ts65Dn,Memantine,C/S,t-CS-m
382_10,0.359261457,0.398513752,0.308451457,2.401069884,3.518031148,0.263620308,0.191342731,3.289932426,0.208529963,1.125075558,0.313956148,0.385516485,0.315460231,0.288462115,0.888372216,0.698623275,1.545590974,1.207049039,0.435540547,0.788203684,0.364941993,0.346511835,0.186392508,1.157087809,2.561889135,1.195882426,0.202268161,0.278839514,0.745768428,0.181124646,0.488414937,2.141166728,0.511682398,0.587173765,0.489593668,0.801049825,0.639424991,0.330616506,0.690906425,0.375271099,0.408871107,0.357811501,0.529936596,0.16422881,1.062012616,0.154777016,1.534461138,0.272722979,0.226979779,1.151823348,0.181813301,0.140392064,0.1883459,0.138393215,0.169215328,0.185499401,0.152550093,0.16042677,0.202726924,0.113508989,0.586936618,0.292817295,1.469413839,2.474066431,0.178044306,1.323288738,0.888948375,0.239968641,0.170007919,,0.123911095,0.196498198,0.482427668,0.11400886,0.219687426,0.209889478,1.041676491,Control,Saline,S/C,c-SC-m
