MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
4528_1,0.394887614,0.372784121,0.337438641,2.318883153,4.462728542,0.269188872,0.19181325,3.824729729,0.220279855,1.431962241,0.352316495,0.365760174,0.318068705,0.368851155,0.850023789,0.860977897,1.708873722,2.178174716,0.518716947,0.760632745,0.358091862,0.434057527,0.223756538,1.188154826,2.392196772,1.373233826,0.278451749,0.308497624,0.708781978,0.246882793,0.331383938,2.40540232,0.520786348,0.491903272,0.445386455,0.709992968,0.601208402,0.43246989,0.670368179,0.428511019,0.306345405,0.560322523,0.639067399,0.171817636,0.823115838,0.164535727,1.519542834,0.371645163,0.383806389,1.002439847,0.241741663,0.157886526,0.186742836,0.135190343,0.168307117,0.183185224,0.143825292,0.123021011,0.181895942,0.142124919,0.480166836,0.320970391,1.513881798,2.01972079,0.17650827,1.440790739,0.928863221,0.211028505,0.17659626,0.120356687,0.136520323,0.126300552,0.454687566,0.111878662,0.176666981,0.171860026,1.387802665,Ts65Dn,Saline,S/C,t-SC-s
4528_2,0.309089819,0.43904522,0.25836083,2.455980599,4.405045096,0.236730639,0.195969971,3.633127597,0.231924529,1.269173102,0.325390336,0.349897776,0.221022664,0.282473191,0.853517635,0.815426053,1.671059035,1.205744902,0.401274447,0.770100587,0.295495224,0.344360206,0.177489627,1.456151905,2.715279505,1.290278629,0.236614035,0.276789259,0.759762853,0.161499412,0.322568692,2.384498914,0.736863599,0.452123371,0.464456633,0.716284431,0.590932122,0.385083929,0.566407514,0.239771151,0.28370437,0.370420889,0.344619188,0.185899469,1.211781249,0.142259119,1.582881441,0.280232739,0.317082775,0.621707901,0.109680034,0.122419929,0.193279879,0.128824565,0.176236035,0.19973557,0.147516151,0.108348849,0.234460164,0.11030523,0.673792661,0.277112252,1.409285047,2.437371256,0.148622567,1.393177713,0.807656466,0.21778229,0.131889168,,0.130894263,0.142407153,0.427444646,0.145824917,0.181542165,,1.140532191,Control,Saline,S/C,c-SC-s
4528_3,0.469170487,0.670144416,0.348437668,2.139099384,4.363943284,0.256854601,0.180848878,3.208222446,0.244590761,1.492290621,0.330882521,0.324788953,0.391512798,0.307474636,1.1194887,0.915149243,2.175547098,1.491476968,0.43201627,0.801184412,0.334294934,0.306896202,0.194661167,1.494419696,3.644586524,1.210183656,0.264230605,0.360779217,0.800673832,0.161595988,0.524740513,2.317479752,0.63421137,0.572995836,0.595887126,0.988071034,0.692246938,0.420591641,0.608713847,0.3788718,0.342598135,0.497956336,0.529158676,0.218218494,1.102565095,0.189331534,1.631943111,0.309177168,0.339929775,1.759517316,0.185027281,0.144004024,0.189616162,0.146626802,0.167491275,0.204383855,0.28362922,0.111450225,0.281866752,0.131332101,0.513269681,0.260447726,1.688906818,2.560812905,0.177676992,1.376819424,0.785652135,0.248755128,0.110581685,0.112123141,0.151460835,0.116048273,0.471025346,0.192848524,0.125551145,0.190603503,1.055489744,Control,Memantine,S/C,c-SC-s
4528_4,0.317013418,0.542589531,0.334646998,2.375909776,3.0909321,0.240234824,0.205573624,4.317180535,0.213764898,1.59961903,0.267114153,0.323163166,0.300503426,0.381730821,0.852587311,0.662687419,1.558806534,1.363596475,0.503138351,0.607811781,0.300860498,0.395990078,0.20226084,0.875374955,1.915689451,1.009502163,0.264409446,0.278894549,0.736229009,0.188642143,0.49554319,1.878542882,0.324732661,0.469943457,0.304272473,0.793337655,0.698609261,0.376803684,0.508821926,0.48836769,0.332219263,0.402403175,0.43559786,0.138692509,0.85996584,0.163487158,1.763079451,0.308523107,0.633320341,1.486025843,0.387869142,0.158781258,0.155013384,0.113631882,0.155193341,0.167801595,0.196570539,0.137696334,0.187593082,0.110287656,0.485142676,0.264538538,1.590363648,1.554312227,0.117957415,1.297246443,0.739380298,0.270981562,,,0.118639822,0.168578302,0.48672827,,,0.289262492,1.672864705,Control,Memantine,C/S,c-CS-m
4528_5,0.365422072,0.538798924,0.325748218,2.436800126,3.4860989,0.339803094,0.220856874,2.030866805,0.276265835,1.287348099,0.639617804,0.18358209,0.323713049,0.163554464,0.986392701,0.43263904,1.479049685,2.687690965,0.457362109,0.837803791,0.497248107,0.304009023,0.250288907,0.913155211,1.284090909,1.106260342,0.255872688,0.302760198,0.798439056,0.246882793,0.480730032,1.992250637,0.259469306,0.507924833,0.675870003,0.895738906,0.688011243,0.470435136,0.60254962,0.514420951,0.353007431,0.469687191,0.499120078,0.145640507,0.768423403,0.194744643,0.643948172,0.299625162,0.221698244,0.932864813,0.058405282,0.193730757,0.154744189,0.107552313,0.129933891,0.172957555,0.353996663,0.131258113,0.192864262,0.098017759,0.573833519,0.239519807,1.144903112,1.771257105,0.224641946,1.058172164,0.626595498,0.321814431,,,0.151460835,0.16469292,0.351833065,,,,1.465443409,Control,Saline,C/S,c-CS-s
4528_6,0.386656726,0.609721649,0.349094278,2.189181484,4.203693904,0.217769363,0.173192379,3.931586668,0.25215036,1.410874905,0.399303515,0.381380445,0.287485307,0.34370497,0.848410231,0.821560511,1.785262338,1.69943044,0.41769026,0.719483213,0.251632234,0.376313075,0.197462708,1.265689906,2.370037463,1.16920077,0.258060601,0.231086538,0.753655402,0.136756367,0.442549966,2.059979532,0.834879414,0.479654847,0.495245889,0.723511197,0.55667275,0.395162743,0.597186848,0.288539008,0.264883526,0.464557387,0.348688921,0.171035779,0.973449343,0.156871879,1.463674013,0.28070977,0.388912315,1.376609826,0.076651843,0.160549096,0.18745384,0.121597245,0.151095751,0.198939933,0.166506111,0.116512913,0.214406259,0.131494292,0.569728497,0.27964101,1.454004778,2.58702708,0.164493429,1.335239686,0.847662565,0.206705004,0.147983119,0.119721661,0.139836736,0.104775613,0.481001992,0.110848042,0.157226515,0.146003513,1.396596177,Control,Saline,S/C,c-SC-s
4528_7,0.537187904,0.859465639,0.374513758,2.381102,4.12379296,0.228016571,0.173948366,4.788246655,0.211509821,1.521380585,0.780348057,0.350103247,0.396956188,0.335729152,0.750558224,0.532307284,1.52444937,1.049197949,0.442798922,0.536980024,0.540029416,0.439683204,0.213795282,0.86614547,1.996283801,1.309671631,0.24419682,0.367081448,0.71145205,0.156200334,0.490286899,1.67408415,0.360224141,0.394006654,0.415477685,0.851645158,0.574049782,0.365363536,0.772901081,0.360246091,0.355026406,0.482194158,0.520828093,0.140114753,0.893534476,0.17691458,1.552804226,0.234641895,0.494988188,1.164180526,0.275182523,0.179840262,0.170068703,0.108898811,0.141377753,0.118818549,0.181137447,0.109793671,0.283600664,0.129915901,0.490874474,0.278469788,1.234921608,2.08042506,0.120495789,1.639129469,0.846408656,0.20045451,0.150547763,0.101304707,0.108839819,0.142043701,0.416310671,0.121142285,0.149178093,0.222355439,1.586610534,Ts65Dn,Memantine,S/C,t-CS-m
4528_8,0.179262795,0.696448008,0.226538433,3.075102881,3.920366306,0.339803094,0.1502275,3.535553283,0.137958533,0.845953226,1.240371164,0.267969132,0.306402876,0.223330261,0.763086175,0.639338057,1.393430965,2.687690965,0.527144829,0.677418086,0.296511266,0.250328803,0.179366586,1.554834878,2.453160739,2.090870534,0.189631182,0.233469301,0.579894994,0.138012674,0.343852934,1.960866995,0.248008313,0.390027462,0.326895441,0.685542493,0.442698587,0.286394932,0.473863833,0.359991585,0.245058367,0.321941432,0.573004672,0.205054957,1.02019841,0.175021531,2.87543907,0.312140204,0.617525688,0.825670271,0.391248269,0.162767053,0.18394889,0.111827153,0.147221937,0.23835454,0.265426978,0.126055821,0.228537915,0.127367842,0.429208084,0.327596077,1.403412714,2.189173293,0.135916772,1.18846025,0.822324386,0.211394125,0.168668275,0.135754147,0.112899183,0.122846732,0.44660671,0.212352432,0.146993055,0.243875343,1.751193258,Ts65Dn,Saline,C/S,t-CS-s
4528_9,0.34345682,0.54893014,0.242393132,2.004283653,5.883591984,0.230558045,0.185894069,3.891237131,0.179578995,2.918294379,0.382552294,0.35788783,0.244649117,0.246867269,0.552172299,0.614316414,1.911464855,1.053911286,0.457187632,0.776629359,0.214525938,0.349442791,0.158406059,1.577470253,2.62394276,1.046225751,0.204637636,0.310983757,0.636987437,0.191128823,0.3152249,2.640554517,0.499292371,0.430281747,0.480858535,0.748332661,0.568995411,0.486211112,0.510047859,0.374977941,0.254451504,0.366235946,0.269846179,0.192105014,0.890178723,0.150374169,2.90202957,0.262159863,0.341395211,1.050919119,0.147604493,0.168137073,0.197727548,0.116776938,0.138757436,0.182610217,0.16768722,0.127943011,0.269631554,0.133246373,0.499273784,0.277950333,1.422026605,1.554312227,0.167571212,1.136061921,0.855079684,0.210292574,0.167938686,0.121739623,0.11877195,0.129512675,0.469154131,0.112074925,0.172516288,0.121560597,1.241053042,Control,Saline,S/C,c-CS-m
4528_10,0.370809026,0.459983118,0.30987175,2.061769323,3.196773408,0.339803094,0.237585513,3.29782893,0.191836949,0.832100072,0.220245251,0.241958439,0.321895975,0.227246148,0.736093952,0.452826544,1.584301754,1.907289256,0.500874797,0.661596799,0.346127758,0.324555086,0.196937609,1.112914262,2.582262005,1.060267195,0.274636546,0.289943218,0.699015945,0.130775619,0.361773277,1.978219044,0.265981791,0.492330208,0.434556024,0.827276001,0.505530638,0.369553125,0.538759535,0.349719166,0.295936303,0.385066882,0.557228024,0.165396051,0.788174655,0.161529502,2.107105353,0.220668337,0.343056782,1.890988288,0.173853236,0.122419929,0.181622326,0.10289491,0.148177645,0.18135886,0.148593214,0.127843837,0.246534408,0.101340911,0.550702549,0.27952288,1.332028715,2.07607756,0.146659286,1.013476292,0.800038011,0.231551957,0.167772128,0.116447745,0.107894794,0.132452056,0.372468324,0.10687026,0.154649258,0.172133414,1.57549386,Control,Memantine,C/S,c-CS-m
